GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
MIIP	HsaEX6028498	chr1:12022833-12022917	85	chr1:12022442,12022833-12022917,12029033	S	CS	chr1	12022833	12022917	+	12022442	12029033	ENSG00000116691
KDM5B	HsaEX6036089	chr1:202740674-202740812	139	chr1:202741367,202740674-202740812,202736392	S	CS	chr1	202740674	202740812	-	202741367	202736392	ENSG00000117139
CD46	HsaEX6036481	chr1:207785619-207785682	64	chr1:207785106,207785619-207785682,207790253	C2	CS	chr1	207785619	207785682	+	207785106	207790253	ENSG00000117335
IPO13	HsaEX6030547	chr1:43960876-43961013	138	chr1:43960329,43960876-43961013,43961166	S	CS	chr1	43960876	43961013	+	43960329	43961166	ENSG00000117408
RPS6KA1	HsaEX6029446	chr1:26536925-26536969	45	chr1:26529983,26536925-26536969,26546867	S	CS	chr1	26536925	26536969	+	26529983	26546867	ENSG00000117676
KMT2A	HsaEX6004984	chr11:118519957-118520064	108	chr11:118519792,118519957-118520064,118520802	S	CS	chr11	118519957	118520064	+	118519792	118520802	ENSG00000118058
CCNI	HsaEX6084974	chr4:77056249-77056323	75	chr4:77058507,77056249-77056323,77056102	S	CS	chr4	77056249	77056323	-	77058507	77056102	ENSG00000118816
DNMT3A	HsaEX6012274	chr2:25240640-25240730	91	chr2:25241562,25240640-25240730,25240450	S	CS	chr2	25240640	25240730	-	25241562	25240450	ENSG00000119772
IDE	HsaEX6089445	chr10:92461191-92461252	62	chr10:92463731,92461191-92461252,92456431	S	CS	chr10	92461191	92461252	-	92463731	92456431	ENSG00000119912
WDR11	HsaEX6090875	chr10:120878353-120878459	107	chr10:120873923,120878353-120878459,120880826	C1	CS	chr10	120878353	120878459	+	120873923	120880826	ENSG00000120008
ELF1	HsaEX6040078	chr13:40958836-40959016	181	chr13:40981983,40958836-40959016,40951701	C3	CS	chr13	40958836	40959016	-	40981983	40951701	ENSG00000120690
HSPH1	HsaEX6039787	chr13:31141122-31141259	138	chr13:31143792,31141122-31141259,31140309	S	CS	chr13	31141122	31141259	-	31143792	31140309	ENSG00000120694
COPA	HsaEX0016750	chr1:160310192-160310258	67	chr1:160311868,160310192-160310258,160309176	S	CS	chr1	160310192	160310258	-	160311868	160309176	ENSG00000122218
FKBP9	HsaEX6007701	chr7:32996163-32996349	187	chr7:32988652,32996163-32996349,33000115	S	CS	chr7	32996163	32996349	+	32988652	33000115	ENSG00000122642
RECK	HsaEX0052965	chr9:36080605-36080638	34	chr9:36065624,36080605-36080638,36083365	S	CS	chr9	36080605	36080638	+	36065624	36083365	ENSG00000122707
ZWINT	HsaEX6088461	chr10:56360293-56360383	91	chr10:56360504,56360293-56360383,56360141	C3	CS	chr10	56360293	56360383	-	56360504	56360141	ENSG00000122952
RBM19	HsaEX0052639	chr12:113844668-113844788	121	chr12:113858791,113844668-113844788,113823321	S	CS	chr12	113844668	113844788	-	113858791	113823321	ENSG00000122965
MED13L	HsaEX0038569	chr12:116019778-116019972	195	chr12:116022456,116019778-116019972,116019412	S	CS	chr12	116019778	116019972	-	116022456	116019412	ENSG00000123066
SPATS2	HsaEX6066373	chr12:49500070-49500205	136	chr12:49497009,49500070-49500205,49514555	S	CS	chr12	49500070	49500205	+	49497009	49514555	ENSG00000123352
AGO2	HsaEX6082592	chr8:140551303-140551436	134	chr8:140555896,140551303-140551436,140549298	S	CS	chr8	140551303	140551436	-	140555896	140549298	ENSG00000123908
ENKD1	HsaEX6044450	chr16:67663420-67663556	137	chr16:67663657,67663420-67663556,67663321	S	CS	chr16	67663420	67663556	-	67663657	67663321	ENSG00000124074
USP9X	HsaEX6051353	chrX:41218372-41218597	226	chrX:41217343,41218372-41218597,41219102	S	CS	chrX	41218372	41218597	+	41217343	41219102	ENSG00000124486
USP9X	HsaEX6051357	chrX:41210509-41210682	174	chrX:41205493,41210509-41210682,41214568	S	CS	chrX	41210509	41210682	+	41205493	41214568	ENSG00000124486
CNOT1	HsaEX0015988	chr16:58587780-58587878	99	chr16:58588799,58587780-58587878,58587413	S	CS	chr16	58587780	58587878	-	58588799	58587413	ENSG00000125107
GOT2	HsaEX6044187	chr16:58722150-58722278	129	chr16:58723746,58722150-58722278,58719255	S	CS	chr16	58722150	58722278	-	58723746	58719255	ENSG00000125166
GGA3	HsaEX6024712	chr17:75240812-75241057	246	chr17:75241400,75240812-75241057,75240412	S	CS	chr17	75240812	75241057	-	75241400	75240412	ENSG00000125447
THOC2	HsaEX6053177	chrX:123614052-123614189	138	chrX:123619401,123614052-123614189,123613708	S	CS	chrX	123614052	123614189	-	123619401	123613708	ENSG00000125676
ATG4C	HsaEX6031339	chr1:62834776-62834852	77	chr1:62834116,62834776-62834852,62841428	S	CS	chr1	62834776	62834852	+	62834116	62841428	ENSG00000125703
TRIP10	HsaEX6092339	chr19:6743494-6743598	105	chr19:6743256,6743494-6743598,6743708	S	CS	chr19	6743494	6743598	+	6743256	6743708	ENSG00000125733
HNRNPR	HsaEX6029212	chr1:23313553-23313702	150	chr1:23318483,23313553-23313702,23311322	S	CS	chr1	23313553	23313702	-	23318483	23311322	ENSG00000125944
MAP2K2	HsaEX0037473	chr19:4097279-4097343	65	chr19:4099201,4097279-4097343,4095449	S	CS	chr19	4097279	4097343	-	4099201	4095449	ENSG00000126934
UBR4	HsaEX6028893	chr1:19120180-19120348	169	chr1:19121189,19120180-19120348,19119701	C1	CS	chr1	19120180	19120348	-	19121189	19119701	ENSG00000127481
UBR4	HsaEX6028869	chr1:19157815-19157997	183	chr1:19160111,19157815-19157997,19156925	S	CS	chr1	19157815	19157997	-	19160111	19156925	ENSG00000127481
HP1BP3	HsaEX6029025	chr1:20773451-20773610	160	chr1:20776597,20773451-20773610,20771073	S	CS	chr1	20773451	20773610	-	20776597	20771073	ENSG00000127483
SIN3B	HsaEX6093734	chr19:16866373-16866556	184	chr19:16865648,16866373-16866556,16869460	S	CS	chr19	16866373	16866556	+	16865648	16869460	ENSG00000127511
WDR24	HsaEX6041436	chr16:684992-685176	185	chr16:685257,684992-685176,684902	S	CS	chr16	684992	685176	-	685257	684902	ENSG00000127580
CHTF18	HsaEX6041490	chr16:792718-792811	94	chr16:792590,792718-792811,792966	S	CS	chr16	792718	792811	+	792590	792966	ENSG00000127586
HIP1	HsaEX6008517	chr7:75599184-75599247	64	chr7:75611666,75599184-75599247,75592514	C2	CS	chr7	75599184	75599247	-	75611666	75592514	ENSG00000127946
HERC2	HsaEX6073417	chr15:28142238-28142393	156	chr15:28142827,28142238-28142393,28141846	S	CS	chr15	28142238	28142393	-	28142827	28141846	ENSG00000128731
MBD4	HsaEX6058391	chr3:129437720-129437950	231	chr3:129439730,129437720-129437950,129437308	S	CS	chr3	129437720	129437950	-	129439730	129437308	ENSG00000129071
FXR2	HsaEX6020594	chr17:7605645-7605738	94	chr17:7606097,7605645-7605738,7604080	S	CS	chr17	7605645	7605738	-	7606097	7604080	ENSG00000129245
ITFG1	HsaEX6043567	chr16:47313729-47313823	95	chr16:47365788,47313729-47313823,47311412	S	CS	chr16	47313729	47313823	-	47365788	47311412	ENSG00000129636
RHBDF2	HsaEX0053451	chr17:76474373-76474534	162	chr17:76474730,76474373-76474534,76474142	C1	CS	chr17	76474373	76474534	-	76474730	76474142	ENSG00000129667
QRSL1	HsaEX1030286	chr6:106655615-106655732	118	chr6:106654922,106655615-106655732,106662980	S	CS	chr6	106655615	106655732	+	106654922	106662980	ENSG00000130348
COL5A1	HsaEX6063847	chr9:134819000-134819053	54	chr9:134818901,134819000-134819053,134820116	S	CS	chr9	134819000	134819053	+	134818901	134820116	ENSG00000130635
COL5A1	HsaEX6063875	chr9:134774859-134774912	54	chr9:134772834,134774859-134774912,134780102	S	CS	chr9	134774859	134774912	+	134772834	134780102	ENSG00000130635
COL5A1	HsaEX6063863	chr9:134804975-134805064	90	chr9:134802995,134804975-134805064,134805161	S	CS	chr9	134804975	134805064	+	134802995	134805161	ENSG00000130635
LAMA5	HsaEX6079002	chr20:62338232-62338369	138	chr20:62338468,62338232-62338369,62338150	S	CS	chr20	62338232	62338369	-	62338468	62338150	ENSG00000130702
ZNF317	HsaEX6092687	chr19:9158826-9158908	83	chr19:9158075,9158826-9158908,9160114	C1	CS	chr19	9158826	9158908	+	9158075	9160114	ENSG00000130803
DNMT1	HsaEX6092821	chr19:10138439-10138605	167	chr19:10139676,10138439-10138605,10138009	S	CS	chr19	10138439	10138605	-	10139676	10138009	ENSG00000130816
DKC1	HsaEX6053997	chrX:154775195-154775273	79	chrX:154774705,154775195-154775273,154776187	S	CS	chrX	154775195	154775273	+	154774705	154776187	ENSG00000130826
SLC35D2	HsaEX6062015	chr9:96364464-96364550	87	chr9:96368272,96364464-96364550,96360221	C1	CS	chr9	96364464	96364550	-	96368272	96360221	ENSG00000130958
CAPN7	HsaEX6054603	chr3:15217425-15217582	158	chr3:15212212,15217425-15217582,15218473	S	CS	chr3	15217425	15217582	+	15212212	15218473	ENSG00000131375
SELENOS	HsaEX1036420	chr15:101272764-101272856	93	chr15:101274420,101272764-101272856,101271645	S	CS	chr15	101272764	101272856	-	101274420	101271645	ENSG00000131871
EFR3A	HsaEX6082379	chr8:131944745-131944872	128	chr8:131940575,131944745-131944872,131946483	C1	CS	chr8	131944745	131944872	+	131940575	131946483	ENSG00000132294
PTCD3	HsaEX0050748	chr2:86118921-86119044	124	chr2:86117159,86118921-86119044,86121479	S	CS	chr2	86118921	86119044	+	86117159	86121479	ENSG00000132300
GRSF1	HsaEX6084736	chr4:70832307-70832450	144	chr4:70833118,70832307-70832450,70831674	S	CS	chr4	70832307	70832450	-	70833118	70831674	ENSG00000132463
ANKRD17	HsaEX6084797	chr4:73144745-73144832	88	chr4:73146764,73144745-73144832,73142767	S	CS	chr4	73144745	73144832	-	73146764	73142767	ENSG00000132466
WBP2	HsaEX0070855	chr17:75851568-75851676	109	chr17:75855239,75851568-75851676,75849739	S	CS	chr17	75851568	75851676	-	75855239	75849739	ENSG00000132471
ATP13A3	HsaEX0006830	chr3:194413759-194413839	81	chr3:194419879,194413759-194413839,194406116	C2	CS	chr3	194413759	194413839	-	194419879	194406116	ENSG00000133657
LARS	HsaEX6100378	chr5:146128672-146128782	111	chr5:146128978,146128672-146128782,146126545	S	CS	chr5	146128672	146128782	-	146128978	146126545	ENSG00000133706
C14orf1	HsaEX6072229	chr14:75651771-75651889	119	chr14:75654886,75651771-75651889,75651634	S	CS	chr14	75651771	75651889	-	75654886	75651634	ENSG00000133935
CCNB1	HsaEX6098528	chr5:69168173-69168343	171	chr5:69168078,69168173-69168343,69171270	S	CS	chr5	69168173	69168343	+	69168078	69171270	ENSG00000134057
PRPF38B	HsaEX6032508	chr1:108698604-108698827	224	chr1:108696337,108698604-108698827,108699162	C1	CS	chr1	108698604	108698827	+	108696337	108699162	ENSG00000134186
IL15RA	HsaEX0031324	chr10:5956379-5956454	76	chr10:5959754,5956379-5956454,5953206	C1	CS	chr10	5956379	5956454	-	5959754	5953206	ENSG00000134470
COL4A2	HsaEX6041093	chr13:110503847-110503993	147	chr13:110503481,110503847-110503993,110504148	S	CS	chr13	110503847	110503993	+	110503481	110504148	ENSG00000134871
STT3A	HsaEX6005444	chr11:125612989-125613177	189	chr11:125612747,125612989-125613177,125614087	S	CS	chr11	125612989	125613177	+	125612747	125614087	ENSG00000134910
APC	HsaEX0005091	chr5:112815495-112815593	99	chr5:112801383,112815495-112815593,112818966	C1	CS	chr5	112815495	112815593	+	112801383	112818966	ENSG00000134982
RNFT2	HsaEX6069385	chr12:116741036-116741094	59	chr12:116740521,116741036-116741094,116749841	S	CS	chr12	116741036	116741094	+	116740521	116749841	ENSG00000135119
TRAFD1	HsaEX6069182	chr12:112134738-112134873	136	chr12:112130569,112134738-112134873,112135013	S	CS	chr12	112134738	112134873	+	112130569	112135013	ENSG00000135148
PAN2	HsaEX0045338	chr12:56319088-56319181	94	chr12:56319308,56319088-56319181,56318434	C1	CS	chr12	56319088	56319181	-	56319308	56318434	ENSG00000135473
AHI1	HsaEX0003240	chr6:135394776-135394896	121	chr6:135404951,135394776-135394896,135358187	C1	CS	chr6	135394776	135394896	-	135404951	135358187	ENSG00000135541
CCT7	HsaEX0013740	chr2:73251226-73251432	207	chr2:73250438,73251226-73251432,73252640	S	CS	chr2	73251226	73251432	+	73250438	73252640	ENSG00000135624
GNS	HsaEX6067631	chr12:64745659-64745724	66	chr12:64747712,64745659-64745724,64744907	S	CS	chr12	64745659	64745724	-	64747712	64744907	ENSG00000135677
GLUL	HsaEX6035307	chr1:182388572-182388750	179	chr1:182391679,182388572-182388750,182387292	S	CS	chr1	182388572	182388750	-	182391679	182387292	ENSG00000135821
ACTL6A	HsaEX6059644	chr3:179580640-179580701	62	chr3:179576913,179580640-179580701,179580894	S	CS	chr3	179580640	179580701	+	179576913	179580894	ENSG00000136518
UGGT1	HsaEX6015523	chr2:128097429-128097564	136	chr2:128091415,128097429-128097564,128103932	C1	CS	chr2	128097429	128097564	+	128091415	128103932	ENSG00000136731
NUMA1	HsaEX0044204	chr11:72008688-72008845	158	chr11:72008967,72008688-72008845,72007435	S	CS	chr11	72008688	72008845	-	72008967	72007435	ENSG00000137497
SLTM	HsaEX1037850	chr15:58898803-58898852	50	chr15:58899469,58898803-58898852,58897233	C1	CS	chr15	58898803	58898852	-	58899469	58897233	ENSG00000137776
ATRAID	HsaEX6012454	chr2:27216523-27216620	98	chr2:27215753,27216523-27216620,27216844	S	CS	chr2	27216523	27216620	+	27215753	27216844	ENSG00000138085
KIF20B	HsaEX6089355	chr10:89710961-89711145	185	chr10:89710065,89710961-89711145,89714047	S	CS	chr10	89710961	89711145	+	89710065	89714047	ENSG00000138182
DNAJC13	HsaEX6058583	chr3:132463696-132463817	122	chr3:132462523,132463696-132463817,132465995	S	CS	chr3	132463696	132463817	+	132462523	132465995	ENSG00000138246
WDR12	HsaEX6017922	chr2:202896065-202896219	155	chr2:202897300,202896065-202896219,202894626	S	CS	chr2	202896065	202896219	-	202897300	202894626	ENSG00000138442
BMP2K	HsaEX6085051	chr4:78871850-78871948	99	chr4:78871060,78871850-78871948,78872614	S	CS	chr4	78871850	78871948	+	78871060	78872614	ENSG00000138756
KIF21A	HsaEX6065853	chr12:39307565-39307729	165	chr12:39309586,39307565-39307729,39304938	S	CS	chr12	39307565	39307729	-	39309586	39304938	ENSG00000139116
NCOA2	HsaEX6081134	chr8:70138203-70138332	130	chr8:70141184,70138203-70138332,70132002	S	CS	chr8	70138203	70138332	-	70141184	70132002	ENSG00000140396
FURIN	HsaEX1015017	chr15:90875582-90875917	336	chr15:90873073,90875582-90875917,90876255	C2	CS	chr15	90875582	90875917	+	90873073	90876255	ENSG00000140564
OSBPL1A	HsaEX6038430	chr18:24167329-24167445	117	chr18:24170327,24167329-24167445,24166702	S	CS	chr18	24167329	24167445	-	24170327	24166702	ENSG00000141447
PELP1	HsaEX0046573	chr17:4673619-4673674	56	chr17:4674510,4673619-4673674,4673456	S	CS	chr17	4673619	4673674	-	4674510	4673456	ENSG00000141456
RERE	HsaEX6028176	chr1:8361763-8361876	114	chr1:8362683,8361763-8361876,8361490	S	CS	chr1	8361763	8361876	-	8362683	8361490	ENSG00000142599
SH3BGRL3	HsaEX6029404	chr1:26280765-26280932	168	chr1:26280203,26280765-26280932,26281058	S	CS	chr1	26280765	26280932	+	26280203	26281058	ENSG00000142669
HSPG2	HsaEX6029125	chr1:21861988-21862115	128	chr1:21864100,21861988-21862115,21861843	S	CS	chr1	21861988	21862115	-	21864100	21861843	ENSG00000142798
PRKACB	HsaEX6031795	chr1:84197729-84197824	96	chr1:84196742,84197729-84197824,84202683	S	CS	chr1	84197729	84197824	+	84196742	84202683	ENSG00000142875
TINAGL1	HsaEX6029670	chr1:31585440-31585485	46	chr1:31585340,31585440-31585485,31585753	S	CS	chr1	31585440	31585485	+	31585340	31585753	ENSG00000142910
MRPL24	HsaEX6034058	chr1:156738522-156738764	243	chr1:156741053,156738522-156738764,156738438	C2	CS	chr1	156738522	156738764	-	156741053	156738438	ENSG00000143314
ZNF687	HsaEX0074192	chr1:151288528-151288706	179	chr1:151288406,151288528-151288706,151289095	S	CS	chr1	151288528	151288706	+	151288406	151289095	ENSG00000143373
GOLPH3L	HsaEX0028011	chr1:150694656-150694850	195	chr1:150696992,150694656-150694850,150663763	C1	CS	chr1	150694656	150694850	-	150696992	150663763	ENSG00000143457
TTC13	HsaEX6037306	chr1:230916193-230916302	110	chr1:230920510,230916193-230916302,230912758	S	CS	chr1	230916193	230916302	-	230920510	230912758	ENSG00000143643
CDC42BPA	HsaEX0014058	chr1:227129109-227129231	123	chr1:227139576,227129109-227129231,227119937	S	CS	chr1	227129109	227129231	-	227139576	227119937	ENSG00000143776
EPHX1	HsaEX0022798	chr1:225828725-225828912	188	chr1:225810169,225828725-225828912,225831779	C1	CS	chr1	225828725	225828912	+	225810169	225831779	ENSG00000143819
UBXN4	HsaEX6015647	chr2:135748267-135748369	103	chr2:135742011,135748267-135748369,135753539	S	CS	chr2	135748267	135748369	+	135742011	135753539	ENSG00000144224
SUMF1	HsaEX0062889	chr3:4452876-4453049	174	chr3:4466976,4452876-4453049,4449340	S	CS	chr3	4452876	4453049	-	4466976	4449340	ENSG00000144455
FANCD2	HsaEX6054320	chr3:10092181-10092252	72	chr3:10090385,10092181-10092252,10093285	S	CS	chr3	10092181	10092252	+	10090385	10093285	ENSG00000144554
UBA3	HsaEX6057066	chr3:69056000-69056063	64	chr3:69056183,69056000-69056063,69055905	S	CS	chr3	69056000	69056063	-	69056183	69055905	ENSG00000144744
ATG3	HsaEX6057675	chr3:112558376-112558417	42	chr3:112561457,112558376-112558417,112553329	C1	CS	chr3	112558376	112558417	-	112561457	112553329	ENSG00000144848
RUBCN	HsaEX6060384	chr3:197677480-197677541	62	chr3:197681129,197677480-197677541,197677038	S	CS	chr3	197677480	197677541	-	197681129	197677038	ENSG00000145016
EGFR	HsaEX6008290	chr7:55198717-55198863	147	chr7:55192841,55198717-55198863,55200316	S	CS	chr7	55198717	55198863	+	55192841	55200316	ENSG00000146648
CIZ1	HsaEX1008831	chr9:128170020-128170107	88	chr9:128176351,128170020-128170107,128169519	S	CS	chr9	128170020	128170107	-	128176351	128169519	ENSG00000148337
POLR3A	HsaEX6089104	chr10:78017575-78017716	142	chr10:78019162,78017575-78017716,78013790	S	CS	chr10	78017575	78017716	-	78019162	78013790	ENSG00000148606
APIP	HsaEX0005130	chr11:34895010-34895110	101	chr11:34916228,34895010-34895110,34890552	S	CS	chr11	34895010	34895110	-	34916228	34890552	ENSG00000149089
CELF1	HsaEX6001872	chr11:47487159-47487241	83	chr11:47488837,47487159-47487241,47486798	S	CS	chr11	47487159	47487241	-	47488837	47486798	ENSG00000149187
CCDC82	HsaEX6004258	chr11:96364980-96365150	171	chr11:96371013,96364980-96365150,96359178	S	CS	chr11	96364980	96365150	-	96371013	96359178	ENSG00000149231
EML3	HsaEX6002422	chr11:62602759-62602889	131	chr11:62603149,62602759-62602889,62602678	S	CS	chr11	62602759	62602889	-	62603149	62602678	ENSG00000149499
PLCB3	HsaEX6002652	chr11:64254748-64254816	69	chr11:64254492,64254748-64254816,64254898	S	CS	chr11	64254748	64254816	+	64254492	64254898	ENSG00000149782
DOCK1	HsaEX6091062	chr10:127439027-127439225	199	chr10:127433428,127439027-127439225,127444126	S	CS	chr10	127439027	127439225	+	127433428	127444126	ENSG00000150760
DHX37	HsaEX6070025	chr12:124968867-124968968	102	chr12:124971302,124968867-124968968,124968648	S	CS	chr12	124968867	124968968	-	124971302	124968648	ENSG00000150990
NGLY1	HsaEX6054780	chr3:25778574-25778688	115	chr3:25783260,25778574-25778688,25764311	S	CS	chr3	25778574	25778688	-	25783260	25764311	ENSG00000151092
NGLY1	HsaEX6054782	chr3:25764066-25764311	246	chr3:25778574,25764066-25764311,25751263	S	CS	chr3	25764066	25764311	-	25778574	25751263	ENSG00000151092
ASAP2	HsaEX6011813	chr2:9356047-9356095	49	chr2:9350895,9356047-9356095,9356179	S	CS	chr2	9356047	9356095	+	9350895	9356179	ENSG00000151693
FAM168B	HsaEX0024138	chr2:131071855-131071938	84	chr2:131082577,131071855-131071938,131055695	S	CS	chr2	131071855	131071938	-	131082577	131055695	ENSG00000152102
CWF19L2	HsaEX6004503	chr11:107353524-107353736	213	chr11:107390074,107353524-107353736,107349053	S	CS	chr11	107353524	107353736	-	107390074	107349053	ENSG00000152404
JMY	HsaEX0032790	chr5:79316000-79316310	311	chr5:79314851,79316000-79316310,79321606	S	CS	chr5	79316000	79316310	+	79314851	79321606	ENSG00000152409
TMEM123	HsaEX6004318	chr11:102448812-102448868	57	chr11:102452524,102448812-102448868,102402206	S	CS	chr11	102448812	102448868	-	102452524	102402206	ENSG00000152558
PLOD2	HsaEX6058995	chr3:146073287-146073352	66	chr3:146076782,146073287-146073352,146072665	S	CS	chr3	146073287	146073352	-	146076782	146072665	ENSG00000152952
ZUFSP	HsaEX6049039	chr6:116652004-116652192	189	chr6:116656684,116652004-116652192,116651737	S	CS	chr6	116652004	116652192	-	116656684	116651737	ENSG00000153975
TOMM70	HsaEX6057319	chr3:100381615-100381763	149	chr3:100384479,100381615-100381763,100377912	S	CS	chr3	100381615	100381763	-	100384479	100377912	ENSG00000154174
TRIM11	HsaEX6037216	chr1:228402066-228402161	96	chr1:228406154,228402066-228402161,228401194	C1	CS	chr1	228402066	228402161	-	228406154	228401194	ENSG00000154370
SUPV3L1	HsaEX0062965	chr10:69196992-69197083	92	chr10:69195265,69196992-69197083,69198372	C1	CS	chr10	69196992	69197083	+	69195265	69198372	ENSG00000156502
