GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
QRICH2	HsaINT0135781	chr17:76280729-76280830	102	chr17:76280831-76280953=76280654-76280728:-	IR	7.45	LOW,LOW,3.3=53,1=2=19,0.677@1.64,20.42	25.55	N,N,1.3=53,0=2=3,0.51@1.29,3.77	0	N,N,0.7=53,0=0=6,0.714@0,6	4.76	VLOW,VLOW,1.3=53,1=0=10,0.714@0.52,10.48	14.49	OK,OK,2.6=53,3=4=21,0.892@4.07,24.04	20.31	N,N,1.3=53,1=2=6,0.802@1.84,7.22	15.92	N,N,0.7=53,2=1=8,0.802@1.76,9.27	6.85	N,N,0.7=53,0=1=7,0.714@0.55,7.48	24.49	LOW,LOW,6.6=53,1=11=19,0.102@7.67,23.65	12.66	N,N,2.0=53,1=1=7,0.802@1.14,7.89	37.04	N,N,3.3=53,0=8=7,0.0678@5.64,9.59	17.07	N,N,1.3=53,0=2=5,0.51@1.2,5.85	17.04
CTD-2303H24.2	HsaINT1009710	chr17:18532598-18532711	114	chr17:18532712-18532902=18532506-18532597:-	IR	100	LOW,LOW,6.5=65,15=14=0,0.608@29.85,0	100	N,N,0.5=65,5=4=0,0.452@9.24,0	100	N,N,1.6=65,4=4=0,0.77@8.24,0	100	N,N,4.3=65,6=6=0,0.873@12.36,0	100	LOW,LOW,9.2=65,19=18=0,0.741@38.09,0	100	VLOW,VLOW,5.4=65,12=7=0,0.647@19.42,0	100	N,N,3.2=65,3=10=0,0.4@13.61,0	100	N,N,0.5=65,4=1=0,0.558@5.06,0	82.49	VLOW,VLOW,5.9=65,10=10=2,0.814@18.8,3.99	100	N,N,1.1=65,4=2=0,0.558@6.12,0	100	N,N,2.1=65,2=6=0,0.588@8.36,0	58.32	N,N,2.7=65,4=2=2,0.77@4.85,3.46	-17.51
SERPINB8	HsaINT1041333	chr18:63970171-63978298	8128	chr18:63969925-63970170=63978299-63978476:+	IR	6.12	OK,OK,0.2=151,3=0=23,0.364@1.59,24.41	0	N,N,0.0=151,0=0=5,1@0,5	8.33	VLOW,VLOW,0.0=151,2=0=11,0.51@1.08,11.92	6.67	N,N,0.2=151,1=0=7,0.714@0.53,7.47	10.81	OK,OK,0.0=151,8=0=33,0.0678@4.43,36.57	28.57	N,N,0.0=151,4=0=5,0.26@2.57,6.43	3.45	VLOW,VLOW,0.0=151,1=0=14,0.714@0.52,14.48	9.68	VLOW,VLOW,0.0=151,3=0=14,0.364@1.65,15.35	25	VLOW,VLOW,0.0=151,8=0=12,0.0678@5,15	11.11	N,N,0.0=151,1=0=4,0.714@0.56,4.44	27.27	N,N,0.0=151,3=0=4,0.364@1.91,5.09	33.33	N,N,0.0=151,4=0=4,0.26@2.67,5.33	18.88
TLE2	HsaINT1044294	chr19:3019467-3019698	232	chr19:3019699-3019773=3019283-3019466:-	IR	15.79	LOW,LOW,2.8=151,3=3=16,0.94@3.47,18.53	0	N,N,0.5=151,0=0=5,1@0,5	25	N,N,1.6=151,1=3=6,0.677@2.5,7.5	16.67	N,N,0.7=151,2=0=5,0.51@1.17,5.83	24.59	OK,OK,5.8=151,10=5=23,0.762@9.34,28.66	25	N,N,1.4=151,2=2=6,0.802@2.5,7.5	22.22	N,N,3.0=151,3=1=7,0.677@2.44,8.56	25.93	VLOW,VLOW,1.4=151,5=2=10,0.452@4.41,12.59	43.28	LOW,LOW,4.4=151,7=20=16,0.142@19.34,25.35	36.36	N,N,0.7=151,3=5=7,0.452@5.45,9.55	59.83	N,N,2.1=151,1=10=2,0.133@8.79,5.9	36.36	N,N,1.6=151,3=5=7,0.679@5.45,9.55	27.49
TMEM86B	HsaINT0169425	chr19:55228438-55228690	253	chr19:55228691-55229264=55228191-55228437:-	IR	75	VLOW,VLOW,5.3=151,11=7=3,0.706@15.75,5.25	100	N,N,0.7=151,3=3=0,0.677@6,0	100	N,N,2.3=151,4=3=0,0.77@7,0	45.45	N,N,2.3=151,4=1=3,0.558@3.64,4.36	91.3	VLOW,VLOW,4.2=151,7=14=1,0.382@20.09,1.91	100	N,N,1.6=151,4=9=0,0.351@13,0	100	N,N,1.6=151,3=4=0,0.77@7,0	33.33	N,N,0.9=151,0=1=1,0.714@0.67,1.33	92	VLOW,VLOW,9.3=151,6=17=1,0.5@22.08,1.92	100	N,N,1.4=151,2=3=0,0.677@5,0	80	N,N,4.2=151,0=8=1,0.0678@7.2,1.8	100	N,N,3.7=151,4=6=0,0.873@10,0	17.00
TMEM86B	HsaINT0169426	chr19:55227564-55228190	627	chr19:55228191-55228437=55226748-55227563:-	IR	12.28	OK,OK,3.5=151,2=5=25,0.679@3.93,28.07	14.29	N,N,1.6=151,0=2=6,0.51@1.14,6.86	15.15	VLOW,VLOW,1.2=151,2=3=14,0.677@2.88,16.12	0	N,N,0.7=151,0=0=5,0.714@0,5	24	LOW,LOW,3.0=151,7=5=19,0.687@7.44,23.56	15.79	N,N,1.2=151,3=0=8,0.364@1.74,9.26	25	N,N,1.4=151,2=4=9,0.558@3.75,11.25	42.86	N,N,0.5=151,2=1=2,0.51@2.14,2.86	28	LOW,LOW,3.0=151,4=10=18,0.466@8.96,23.04	9.09	N,N,1.2=151,0=1=5,0.714@0.55,5.45	26.32	N,N,0.5=151,0=5=7,0.186@3.16,8.84	40	N,N,1.4=151,4=4=6,0.558@5.6,8.4	15.72
ZNF527	HsaINT0187531	chr19:37379247-37380276	1030	chr19:37379120-37379246=37380277-37380372:+	IR	5.45	OK,OK,3.4=103,0=3=26,0.364@1.58,27.42	0	N,N,2.0=103,0=0=8,0.51@0,8	4	VLOW,VLOW,1.0=103,0=1=12,0.714@0.52,12.48	14.29	N,N,0.3=103,0=2=6,0.51@1.14,6.86	6.25	OK,OK,3.4=103,1=3=30,0.677@2.12,31.88	4	VLOW,VLOW,1.0=103,1=0=12,0.714@0.52,12.48	7.14	VLOW,VLOW,1.4=103,0=2=13,0.51@1.07,13.93	9.09	N,N,1.0=103,0=1=5,0.714@0.55,5.45	21.74	LOW,LOW,3.4=103,3=7=18,0.687@6.09,21.91	18.18	N,N,2.0=103,3=1=9,0.677@2.36,10.64	20	N,N,0.3=103,0=3=6,0.364@1.8,7.2	33.33	N,N,1.0=103,0=3=3,0.364@2,4	16.29
CTD-2619J13.16	HsaINT1010111	chr19:58418982-58419237	256	chr19:58418560-58418981=58419238-58419310:+	IR	15.56	LOW,LOW,2.8=151,4=3=19,0.892@4.05,21.95	20	N,N,1.4=151,2=1=6,0.802@1.8,7.2	16.67	N,N,0.9=151,1=1=5,0.918@1.17,5.83	11.11	N,N,0.5=151,1=1=8,0.714@1.11,8.89	34.69	LOW,LOW,5.1=151,8=9=16,0.815@11.45,21.55	41.67	N,N,3.0=151,3=7=7,0.687@7.08,9.92	50	N,N,0.7=151,3=1=2,0.677@3,3	17.65	N,N,1.4=151,2=1=7,0.802@1.76,8.23	56.25	VLOW,VLOW,4.9=151,8=10=7,0.762@14.06,10.94	50	N,N,1.9=151,3=3=3,0.855@4.5,4.5	100	N,N,1.6=151,3=3=0,0.855@6,0	42.86	N,N,1.4=151,2=4=4,0.558@4.29,5.71	40.69
ISYNA1	HsaINT0082203	chr19:18435677-18435756	80	chr19:18435757-18435921=18435563-18435676:-	IR	27.18	OK,OK,7.9=31,6=9=20,0.894@9.54,25.56	40	N,N,2.3=31,0=4=3,0.26@2.8,4.2	16.67	VLOW,VLOW,2.3=31,2=2=10,0.927@2.33,11.67	33.04	N,N,3.4=31,4=3=7,0.892@4.66,9.44	21.57	OK,OK,4.5=31,7=4=20,0.82@6.69,24.31	25	N,N,2.3=31,3=3=9,0.855@3.75,11.25	20	N,N,1.1=31,2=1=6,0.802@1.8,7.2	16.67	N,N,1.1=31,2=0=5,0.51@1.17,5.83	10.77	OK,OK,5.7=31,4=3=29,0.762@3.88,32.12	0	N,N,0.0=31,0=0=7,1@0,7	12.5	N,N,0.0=31,1=1=7,0.714@1.12,7.88	14.29	LOW,LOW,5.7=31,3=2=15,0.588@2.86,17.14	-16.41
ISYNA1	HsaINT0082204	chr19:18435484-18435562	79	chr19:18435563-18435676=18435266-18435483:-	IR	4.38	OK,OK,1.2=30,1=2=34,0.802@1.63,35.58	0	N,N,0.0=30,0=0=7,1@0,7	0	N,N,0.0=30,0=0=9,1@0,9	7.94	LOW,LOW,1.2=30,1=2=18,0.802@1.68,19.53	5.32	OK,OK,3.5=30,4=1=45,0.558@2.66,47.4	8.73	LOW,LOW,2.3=30,2=1=16,0.802@1.66,17.4	2.86	LOW,LOW,1.2=30,1=0=17,0.714@0.51,17.49	4	VLOW,VLOW,0.0=30,1=0=12,0.714@0.52,12.48	20.94	OK,OK,5.8=30,9=4=25,0.697@8.01,30.23	50.38	N,N,3.5=30,3=1=2,0.558@3.05,3.01	14.58	LOW,LOW,2.3=30,3=2=15,0.855@2.93,17.19	20.24	N,N,0.0=30,3=1=8,0.364@2.44,9.62	16.56
SLC25A42	HsaINT0151884	chr19:19108046-19110568	2523	chr19:19107894-19108045=19110569-19112888:+	IR	5.57	OK,OK,1.9=151,1=3=32,0.677@2.11,35.77	0	VLOW,VLOW,0.5=151,0=0=13,1@0,13.79	12.45	VLOW,VLOW,1.2=151,1=2=10,0.802@1.69,11.86	4.98	N,N,0.2=151,0=1=9,0.714@0.53,10.02	10.56	OK,OK,2.5=151,3=4=28,0.892@3.87,32.77	10.54	N,N,0.9=151,0=2=8,0.51@1.11,9.38	6.79	VLOW,VLOW,1.4=151,1=1=13,0.918@1.07,14.66	16.81	N,N,0.2=151,2=1=7,0.51@1.75,8.67	20.64	OK,OK,1.4=151,4=7=20,0.285@6.64,25.52	16.92	N,N,0.5=151,0=3=7,0.364@1.75,8.61	41.42	N,N,0.5=151,3=3=4,0.364@4.24,6	9.48	N,N,0.5=151,1=1=9,0.714@1.09,10.45	15.07
ZNF446	HsaINT0187288	chr19:58479728-58479929	202	chr19:58479643-58479727=58479930-58480019:+	IR	29.97	OK,OK,10.9=151,16=18=41,0.88@22.8,53.29	36.35	VLOW,VLOW,3.7=151,4=7=10,0.82@7.79,13.64	25.89	LOW,LOW,2.8=151,8=3=16,0.611@7.04,20.14	29.39	LOW,LOW,4.4=151,4=8=15,0.76@8.08,19.41	29.75	OK,OK,12.5=151,22=16=46,0.902@25.28,59.69	26.76	LOW,LOW,4.2=151,5=7=17,0.82@7.87,21.55	31.33	LOW,LOW,4.4=151,9=7=18,0.697@10.79,23.64	31.51	VLOW,VLOW,3.9=151,8=2=11,0.422@6.66,14.47	45.19	OK,OK,11.4=151,18=25=27,0.601@32.32,39.2	34.18	VLOW,VLOW,2.5=151,4=7=11,0.687@7.66,14.76	53.77	VLOW,VLOW,5.3=151,8=10=8,0.706@14.31,12.3	47.51	N,N,3.5=151,6=8=8,0.611@10.68,11.8	15.22
CERS4	HsaINT0090834	chr19:8257986-8261687	3702	chr19:8257879-8257985=8261688-8261844:+	IR	3.8	OK,OK,0.5=151,0=2=26,0.51@1.07,27.02	0	VLOW,VLOW,0.0=151,0=0=12,1@0,12	6.85	N,N,0.2=151,0=1=7,0.714@0.55,7.48	6.82	N,N,0.2=151,0=1=7,0.714@0.55,7.51	4.63	OK,OK,0.7=151,2=1=31,0.802@1.58,32.62	5.51	LOW,LOW,0.2=151,2=0=17,0.51@1.06,18.09	11.4	N,N,0.5=151,0=1=4,0.714@0.57,4.46	0	VLOW,VLOW,0.0=151,0=0=10,1@0,10.03	19.18	LOW,LOW,2.1=151,3=4=15,0.77@4.24,17.88	17.93	N,N,0.5=151,1=2=7,0.51@1.8,8.26	23.42	N,N,0.9=151,1=2=5,0.802@1.89,6.17	14.29	N,N,0.7=151,1=0=3,0.714@0.57,3.43	15.38
ADGRL1	HsaINT1002961	chr19:14163407-14167015	3609	chr19:14167016-14167030=14162606-14163406:-	IR	31.34	OK,OK,7.2=151,8=11=44,0.057@30.42,66.65	36.06	VLOW,VLOW,2.5=151,3=3=11,0.287@11.03,19.56	24.53	LOW,OK,2.5=151,2=5=18,0.537@8.65,26.62	35.08	LOW,LOW,2.1=151,3=3=15,0.153@10.95,20.26	16.47	OK,SOK,6.2=151,5=7=67,0.272@16.94,85.89	19	OK,OK,2.8=151,3=2=29,0.153@9.04,38.52	17.3	OK,OK,1.6=151,2=1=20,0.173@5.74,27.42	10.26	LOW,LOW,1.9=151,0=4=18,0.26@2.27,19.85	5.64	OK,OK,4.9=151,1=6=68,0.873@5.57,93.23	8.7	OK,OK,1.4=151,1=2=27,0.558@3.5,36.69	3.89	OK,OK,1.6=151,0=3=28,0.364@1.6,39.61	3.05	VLOW,LOW,1.9=151,0=1=13,0.51@0.53,16.87	-25.70
MAST1	HsaINT0100106	chr19:12847688-12847847	160	chr19:12847612-12847687=12847848-12848057:+	IR	9.01	LOW,OK,1.9=111,4=0=19,0.26@2.24,22.66	0	N,N,0.0=111,0=0=6,1@0,6.56	16.78	N,N,1.3=111,3=0=7,0.364@1.8,8.94	7.27	N,N,0.6=111,1=0=6,0.714@0.55,7.04	12.98	LOW,LOW,0.9=111,1=4=17,0.452@3.13,21.01	7.92	N,N,0.0=111,0=1=6,0.714@0.61,7.08	23.11	N,N,0.6=111,1=2=5,0.802@2.02,6.73	7.92	N,N,0.3=111,0=1=6,0.714@0.61,7.08	33.04	VLOW,VLOW,4.4=111,6=6=12,0.82@8.62,17.46	49.08	N,N,1.6=111,3=1=2,0.677@3.14,3.26	29.22	N,N,1.3=111,0=4=5,0.186@2.92,7.07	27.83	N,N,1.6=111,3=1=5,0.677@2.7,6.99	24.03
ZNF738	HsaINT1047659	chr19:21375965-21377388	1424	chr19:21375869-21375964=21377389-21379300:+	IR	42.63	SOK,SOK,11.1=151,34=27=44,0.217@46.63,62.76	50.4	VLOW,VLOW,4.2=151,11=14=13,0.382@19.87,19.55	45.95	VLOW,VLOW,3.5=151,14=8=14,0.164@17.37,20.43	30.84	LOW,LOW,3.5=151,9=5=17,0.466@9.92,22.24	44.41	OK,OK,13.9=151,32=23=37,0.536@42.69,53.44	43.36	VLOW,VLOW,7.4=151,7=12=13,0.853@14.27,18.64	38.65	LOW,LOW,3.5=151,13=8=18,0.199@15.72,24.96	57.97	N,N,3.0=151,12=3=6,0.24@13.07,9.48	61.79	OK,OK,10.7=151,40=26=22,0.0883@57.56,35.6	56.94	VLOW,VLOW,3.9=151,9=11=8,0.565@16.6,12.56	63.58	LOW,LOW,3.2=151,15=11=8,0.134@22.85,13.09	64.77	N,N,3.5=151,16=4=6,0.109@18.18,9.89	19.16
ZNF426	HsaINT0187200	chr19:9538346-9538574	229	chr19:9538575-9538627=9538259-9538345:-	IR	68.42	OK,OK,15.5=151,21=18=9,0.982@32.84,15.16	66.67	N,N,4.2=151,3=5=2,0.831@6.67,3.33	77.78	VLOW,VLOW,7.4=151,12=9=3,0.853@18.67,5.33	55.56	N,N,3.9=151,6=4=4,0.873@7.78,6.22	58.21	OK,OK,18.5=151,24=15=14,0.935@30.85,22.15	73.91	VLOW,VLOW,5.8=151,11=6=3,0.814@14.78,5.22	71.43	N,N,7.2=151,9=6=3,0.894@12.86,5.14	30.43	N,N,5.6=151,4=3=8,0.762@4.56,10.44	50	VLOW,VLOW,12.5=151,16=6=11,0.554@16.5,16.5	38.46	N,N,2.8=151,4=1=4,0.558@3.46,5.54	55.56	N,N,6.5=151,7=3=4,0.687@7.78,6.22	53.85	N,N,3.2=151,5=2=3,0.679@5.38,4.62	-18.42
DOK1	HsaINT0051453	chr2:74555669-74555893	225	chr2:74555575-74555668=74555894-74556078:+	IR	30.7	OK,OK,3.2=151,8=10=21,0.4@12.16,27.45	34.09	N,N,0.9=151,3=4=7,0.558@4.86,9.39	25.84	N,N,1.4=151,1=3=6,0.677@2.63,7.55	30.98	N,N,0.9=151,4=3=8,0.558@4.7,10.48	11.38	OK,OK,1.6=151,6=5=44,0.588@6.29,49.01	8.26	LOW,LOW,0.7=151,2=1=17,0.802@1.66,18.4	18.09	VLOW,VLOW,0.5=151,3=3=14,0.364@3.65,16.53	7.34	VLOW,VLOW,0.5=151,1=1=13,0.714@1.11,13.96	15.1	OK,OK,2.8=151,5=3=23,0.831@4.71,26.47	13.5	VLOW,VLOW,0.7=151,1=2=10,0.802@1.77,11.35	17.94	N,N,1.2=151,2=1=7,0.802@1.8,8.26	14.29	N,N,0.9=151,2=0=6,0.51@1.14,6.86	-15.60
ARHGEF4	HsaINT0012083	chr2:130917062-130917396	335	chr2:130916651-130917061=130917397-130917498:+	IR	93.33	LOW,LOW,7.2=151,17=11=1,0.625@27.07,1.93	100	N,N,1.4=151,7=5=0,0.285@12,0	100	N,N,3.5=151,4=6=0,0.762@10,0	75	N,N,2.3=151,6=0=1,0.133@5.25,1.75	82.35	LOW,LOW,10.2=151,16=12=3,0.906@25.53,5.47	84.62	N,N,3.7=151,7=4=1,0.82@10.15,1.85	75	N,N,3.5=151,7=5=2,0.687@10.5,3.5	100	N,N,3.0=151,2=3=0,0.855@5,0	76.47	LOW,LOW,9.5=151,15=11=4,0.928@22.94,7.06	84.62	N,N,3.2=151,5=6=1,0.762@10.15,1.85	73.33	N,N,3.7=151,8=3=2,0.611@9.53,3.47	66.67	N,N,2.5=151,2=2=1,0.855@3.33,1.67	-16.86
GLB1L	HsaINT1014432	chr2:219243644-219245228	1585	chr2:219245229-219245472=219243502-219243643:-	IR	100	VLOW,VLOW,1.9=151,8=12=0,0.19@20,0	100	N,N,0.9=151,4=3=0,0.558@7,0	100	N,N,0.9=151,2=3=0,0.677@5,0	100	N,N,0.0=151,2=6=0,0.133@8,0	94.12	VLOW,VLOW,0.7=151,7=25=1,0.00181@31.06,1.94	100	N,N,0.0=151,4=8=0,0.0678@12,0	100	N,N,0.5=151,3=11=0,0.0247@14,0	75	N,N,0.2=151,0=6=1,0.133@5.25,1.75	74.19	VLOW,VLOW,3.0=151,7=16=4,0.164@20.03,6.97	75	N,N,1.2=151,0=6=1,0.133@5.25,1.75	66.67	N,N,1.4=151,2=2=1,0.802@3.33,1.67	76.47	N,N,0.5=151,5=8=2,0.0678@11.47,3.53	-25.81
ALMS1	HsaINT0007190	chr2:73426554-73432197	5644	chr2:73426453-73426553=73432198-73432291:+	IR	0	OK,OK,2.9=84,0=0=36,0.364@0,36.03	0	VLOW,VLOW,0.8=84,0=0=12,0.714@0,12.03	0	VLOW,VLOW,1.2=84,0=0=12,0.714@0,12	0	VLOW,VLOW,0.8=84,0=0=12,0.714@0,12	12.73	OK,OK,3.8=84,1=6=24,0.36@3.95,27.05	23.81	N,N,1.7=84,0=5=8,0.186@3.1,9.9	14.29	N,N,0.8=84,1=1=6,0.918@1.14,6.86	0	VLOW,VLOW,1.2=84,0=0=10,0.714@0,10	16.13	VLOW,VLOW,3.3=84,0=5=13,0.186@2.9,15.1	9.09	N,N,0.8=84,0=1=5,0.714@0.55,5.45	14.29	N,N,1.2=84,0=1=3,0.714@0.57,3.43	23.08	N,N,1.2=84,0=3=5,0.364@1.85,6.15	16.13
DAW1	HsaINT0182501	chr2:227921562-227923933	2372	chr2:227921399-227921561=227923934-227924341:+	IR	21.99	VLOW,VLOW,0.2=151,1=6=12,0.133@4.38,15.53	8.85	N,N,0.0=151,0=1=5,0.714@0.56,5.77	32.52	N,N,0.2=151,1=3=4,0.364@2.71,5.62	24.44	N,N,0.0=151,0=2=3,0.51@1.28,3.96	5.12	LOW,LOW,0.2=151,0=2=18,0.51@1.08,20.07	12.18	N,N,0.0=151,0=2=7,0.51@1.16,8.33	0	N,N,0.2=151,0=0=7,1@0,7.42	0	N,N,0.0=151,0=0=4,1@0,4.24	3.35	VLOW,VLOW,0.2=151,0=1=14,0.714@0.53,15.35	0	N,N,0.2=151,0=0=2,1@0,2.12	5.72	N,N,0.0=151,0=1=8,0.714@0.54,8.97	0	N,N,0.0=151,0=0=4,1@0,4.24	-18.64
ANO7	HsaINT0009479	chr2:241223277-241223661	385	chr2:241223186-241223276=241223662-241223781:+	IR	100	VLOW,VLOW,4.6=151,14=14=0,0.529@28,0	100	N,N,2.5=151,6=5=0,0.762@11,0	100	N,N,0.9=151,5=3=0,0.452@8,0	100	N,N,1.2=151,3=6=0,0.36@9,0	100	OK,OK,8.8=151,22=18=0,0.611@40,0	100	N,N,3.7=151,9=7=0,0.697@16,0	100	N,N,2.8=151,5=9=0,0.537@14,0	100	N,N,2.3=151,8=2=0,0.422@10,0	84.62	LOW,LOW,5.3=151,17=16=3,0.367@30.46,5.54	66.67	N,N,1.2=151,6=2=2,0.36@6.67,3.33	100	N,N,1.9=151,5=6=0,0.588@11,0	87.5	N,N,2.3=151,6=8=1,0.422@13.12,1.88	-15.38
ANO7	HsaINT0009480	chr2:241223782-241223904	123	chr2:241223662-241223781=241223905-241223955:+	IR	83.83	VLOW,VLOW,6.2=74,13=9=2,0.715@20.22,3.9	76.74	N,N,1.9=74,7=0=1,0.0949@6.19,1.87	76.74	N,N,3.3=74,3=4=1,0.892@6.19,1.87	100	N,N,0.9=74,3=5=0,0.452@8,0	91.56	VLOW,VLOW,12.3=74,14=9=1,0.909@22.03,2.03	100	N,N,5.2=74,9=4=0,0.697@13,0	100	N,N,3.8=74,3=2=0,0.77@5,0	70.21	N,N,3.3=74,2=3=1,0.855@4.26,1.81	62.4	VLOW,VLOW,8.5=74,12=5=5,0.647@13.8,8.32	44.96	N,N,1.9=74,4=1=3,0.558@3.62,4.44	100	N,N,2.4=74,3=2=0,0.855@5,0	62.94	N,N,4.3=74,5=2=2,0.679@5.7,3.36	-21.43
ATL2	HsaINT1004766	chr2:38296591-38298143	1553	chr2:38298144-38298575=38295901-38296590:-	IR	59.15	OK,OK,19.9=151,33=26=20,0.945@48.89,33.76	67.77	N,N,7.4=151,8=9=4,0.918@14.97,7.12	62.85	VLOW,VLOW,6.7=151,12=12=7,0.814@20.46,12.09	49.17	VLOW,VLOW,5.8=151,13=5=9,0.588@13.77,14.24	78.6	OK,OK,24.8=151,22=44=9,0.749@62.62,17.05	81.99	VLOW,VLOW,10.7=151,6=21=3,0.236@26.36,5.79	76.06	VLOW,VLOW,5.8=151,6=13=3,0.662@17.8,5.6	76.69	VLOW,VLOW,8.3=151,10=10=3,0.936@18.5,5.62	81.59	OK,OK,22.7=151,31=49=9,0.653@76.81,17.33	75.8	VLOW,VLOW,7.9=151,9=10=3,0.936@17.52,5.59	81.77	LOW,LOW,8.3=151,14=22=4,0.411@34.59,7.71	86.24	VLOW,VLOW,6.5=151,8=17=2,0.4@24.76,3.95	22.44
SLC4A11	HsaINT0153344	chr20:3230648-3230731	84	chr20:3230732-3230845=3230515-3230647:-	IR	10.77	OK,OK,4.0=35,5=2=29,0.679@3.88,32.12	6.67	VLOW,VLOW,1.0=35,2=0=14,0.51@1.07,14.93	0	N,N,1.0=35,0=0=6,0.714@0,6	21.74	N,N,2.0=35,3=2=9,0.855@3.04,10.96	18.28	OK,OK,11.0=35,10=7=38,0.888@10.05,44.95	22.58	VLOW,VLOW,4.0=35,5=2=12,0.679@4.29,14.71	11.63	LOW,LOW,3.0=35,1=4=19,0.558@2.79,21.21	26.32	N,N,4.0=35,4=1=7,0.558@3.16,8.84	31.15	OK,OK,11.0=35,7=12=21,0.853@12.46,27.54	20	N,N,1.0=35,1=3=8,0.677@2.4,9.6	30.77	N,N,6.0=35,2=6=9,0.588@5.23,11.77	46.67	N,N,4.0=35,4=3=4,0.892@5.13,5.87	20.38
ZNF341	HsaINT0186964	chr20:33783865-33788862	4998	chr20:33783732-33783864=33788863-33788974:+	IR	22.22	OK,OK,1.2=151,9=3=21,0.173@7.33,25.67	28.57	N,N,0.0=151,2=2=5,0.51@2.57,6.43	16.67	VLOW,VLOW,0.7=151,3=1=10,0.677@2.33,11.67	25	N,N,0.5=151,4=0=6,0.26@2.5,7.5	9.43	OK,OK,2.1=151,3=2=24,0.855@2.73,26.27	3.7	VLOW,VLOW,1.2=151,1=0=13,0.714@0.52,13.48	10	N,N,0.5=151,1=1=9,0.714@1.1,9.9	33.33	N,N,0.5=151,1=1=2,0.714@1.33,2.67	4	OK,OK,3.2=151,2=0=24,0.364@1.04,24.96	0	N,N,0.5=151,0=0=7,1@0,7	0	N,N,1.6=151,0=0=8,0.51@0,8	10	N,N,1.2=151,2=0=9,0.51@1.1,9.9	-18.22
ZNF133	HsaINT1047294	chr20:18305179-18305680	502	chr20:18305008-18305178=18305681-18305807:+	IR	45.45	LOW,LOW,4.6=151,15=10=15,0.472@18.39,22.08	50.09	N,N,1.9=151,5=3=4,0.679@6.07,6.05	38.31	N,N,0.7=151,6=4=8,0.36@7,11.27	54.16	N,N,2.1=151,4=3=3,0.77@5.46,4.62	33.52	OK,OK,5.1=151,7=14=21,0.529@14.3,28.35	22.96	VLOW,VLOW,2.1=151,5=1=10,0.452@3.71,12.44	30.33	N,N,1.6=151,1=5=7,0.452@4.01,9.2	53.22	N,N,1.4=151,1=8=4,0.223@7.08,6.22	20.05	LOW,LOW,4.6=151,5=4=18,0.918@5.47,21.82	14.05	N,N,0.7=151,1=0=3,0.714@0.57,3.49	23.18	VLOW,VLOW,1.9=151,3=3=10,0.855@3.75,12.43	16.79	N,N,2.1=151,1=1=5,0.802@1.19,5.87	-25.40
L3MBTL1	HsaINT0089912	chr20:43530420-43530797	378	chr20:43530284-43530419=43530798-43530889:+	IR	53.18	VLOW,VLOW,4.4=151,7=12=8,0.501@14.55,12.81	73.88	N,N,2.3=151,3=3=1,0.855@5.22,1.84	62.94	N,N,1.4=151,2=5=2,0.452@5.7,3.36	36.4	N,N,0.7=151,2=4=5,0.558@4.09,7.15	82.71	VLOW,VLOW,5.8=151,6=14=2,0.662@18.27,3.82	82.93	N,N,2.3=151,1=9=1,0.173@9.15,1.88	79.04	N,N,2.3=151,4=4=1,0.77@7.16,1.9	100	N,N,1.2=151,1=1=0,0.918@2,0	81.75	VLOW,VLOW,4.2=151,5=14=2,0.382@17.27,3.85	100	N,N,0.9=151,2=8=0,0.223@10,0	41.42	N,N,2.1=151,0=3=2,0.364@2.12,3	100	N,N,1.2=151,3=3=0,0.677@6,0	28.57
LINC01270	HsaINT0093843	chr20:50312015-50312351	337	chr20:50311805-50312014=50312352-50312430:+	IR	74.72	LOW,LOW,9.5=151,22=13=6,0.668@31.14,10.54	83.65	N,N,1.2=151,8=2=1,0.223@9.4,1.84	76.83	N,N,4.4=151,9=4=2,0.697@11.73,3.54	66.72	N,N,3.9=151,5=7=3,0.82@10.13,5.05	55.96	LOW,LOW,7.7=151,17=13=12,0.687@23.78,18.72	68.37	VLOW,VLOW,3.9=151,10=7=4,0.631@14.56,6.74	46.98	N,N,2.5=151,3=4=4,0.892@5.21,5.88	43.33	N,N,1.2=151,4=2=4,0.558@4.38,5.73	58.19	VLOW,VLOW,6.3=151,21=9=11,0.272@24.22,17.4	46.17	N,N,0.9=151,5=0=3,0.186@3.76,4.39	68.76	N,N,3.5=151,7=6=3,0.687@11.14,5.06	55.09	N,N,1.9=151,9=3=5,0.351@9.51,7.75	-16.53
