GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	HeLa_FRT	HeLa_FRT-Q	HeLa_FRT_A	HeLa_FRT_A-Q	HeLa_FRT_B	HeLa_FRT_B-Q	HeLa_FRT_C	HeLa_FRT_C-Q	HeLa_NLSTAF2dIDR	HeLa_NLSTAF2dIDR-Q	HeLa_NLSTAF2dIDR_A	HeLa_NLSTAF2dIDR_A-Q	HeLa_NLSTAF2dIDR_B	HeLa_NLSTAF2dIDR_B-Q	HeLa_NLSTAF2dIDR_C	HeLa_NLSTAF2dIDR_C-Q	HeLa_TAF2	HeLa_TAF2-Q	HeLa_TAF2_A	HeLa_TAF2_A-Q	HeLa_TAF2_B	HeLa_TAF2_B-Q	HeLa_TAF2_C	HeLa_TAF2_C-Q	dPSI
PCGF2	HsaINT0121197	chr17:38738596-38738748	153	chr17:38738749-38738861=38738541-38738595:-	IR	69.27	VLOW,VLOW,6.4=104,6=11=4,0.766@15.26,6.77	100	N,N,2.4=104,3=2=0,0.855@5.19,0	52.24	N,N,2.0=104,0=6=3,0.0949@5,4.57	75.85	N,N,2.0=104,3=3=1,0.855@5.52,1.76	100	VLOW,VLOW,11.8=104,9=18=0,0.699@28.69,0	100	N,N,6.1=104,6=8=0,0.894@14.75,0	100	N,N,4.4=104,2=9=0,0.289@11.84,0	100	N,N,1.4=104,1=1=0,0.918@2.09,0	71.76	VLOW,VLOW,9.8=104,9=15=5,0.851@21.82,8.59	76.12	N,N,4.4=104,4=8=2,0.697@11.23,3.52	50.58	N,N,2.4=104,3=1=2,0.677@3.08,3.01	81.07	N,N,3.0=104,2=6=1,0.501@7.75,1.81	30.73
KANSL1	HsaINT1017002	chr17:46034283-46038537	4255	chr17:46038538-46038686=46034161-46034282:-	IR	9.09	VLOW,VLOW,0.7=151,0=2=10,0.51@1.09,10.91	0	N,N,0.0=151,0=0=2,1@0,2	14.29	N,N,0.5=151,0=1=3,0.714@0.57,3.43	9.09	N,N,0.2=151,0=1=5,0.714@0.55,5.45	31.82	LOW,LOW,2.8=151,1=13=15,0.0594@9.23,19.77	33.33	N,N,1.6=151,1=4=5,0.558@3.33,6.67	38.46	N,N,0.5=151,0=5=4,0.186@3.46,5.54	25	N,N,0.7=151,0=4=6,0.26@2.5,7.5	17.24	VLOW,VLOW,1.9=151,1=4=12,0.558@2.93,14.07	33.33	N,N,1.4=151,1=2=3,0.802@2,4	0	N,N,0.0=151,0=0=4,1@0,4	16.67	N,N,0.5=151,0=2=5,0.51@1.17,5.83	22.73
MYO15B	HsaINT0108295	chr17:75618186-75619142	957	chr17:75618126-75618185=75619143-75619218:+	IR	18.31	VLOW,VLOW,2.3=120,6=0=13,0.133@3.55,15.83	16.27	N,N,0.3=120,2=0=5,0.51@1.16,5.98	0	N,N,0.9=120,0=0=3,0.714@0,3.09	27.98	N,N,1.2=120,4=0=5,0.26@2.56,6.59	0	LOW,LOW,4.1=120,0=0=15,0.26@0,15.44	0	N,N,1.5=120,0=0=5,0.714@0,5.15	0	N,N,1.8=120,0=0=4,0.51@0,4.12	0	N,N,0.9=120,0=0=6,0.714@0,6.18	15.01	OK,OK,2.6=120,8=0=22,0.0678@4.6,26.05	13.93	N,N,1.5=120,3=0=9,0.364@1.71,10.56	19.54	N,N,0.9=120,4=0=8,0.26@2.39,9.84	8.85	N,N,0.3=120,1=0=5,0.714@0.54,5.6	-18.31
RP11-334C17.5	HsaINT1033366	chr17:80202502-80203777	1276	chr17:80203778-80203965=80202388-80202501:-	IR	79.31	VLOW,VLOW,16.6=74,6=17=3,0.5@20.62,5.38	75	N,N,2.8=74,1=5=1,0.452@5.25,1.75	81.82	N,N,9.0=74,5=4=1,0.697@8.18,1.82	80	N,N,4.7=74,0=8=1,0.0678@7.2,1.8	100	LOW,LOW,26.5=74,14=16=0,0.858@30,0	100	N,N,7.6=74,7=7=0,0.962@14,0	100	N,N,9.5=74,5=5=0,0.815@10,0	100	N,N,9.5=74,2=4=0,0.351@6,0	90.24	LOW,LOW,26.5=74,10=27=2,0.5@35.19,3.81	80.95	VLOW,VLOW,9.9=74,5=12=2,0.647@15.38,3.62	100	N,N,9.9=74,3=6=0,0.466@9,0	100	N,N,6.6=74,2=9=0,0.351@11,0	20.69
SLC16A5	HsaINT0151012	chr17:75098182-75100006	1825	chr17:75098038-75098181=75100007-75100816:+	IR	35.7	OK,OK,3.9=151,13=11=21,0.439@16.29,29.33	27.42	N,N,0.5=151,5=2=9,0.186@4.46,11.8	42.15	N,N,2.5=151,3=6=6,0.762@6.4,8.78	39.31	N,N,0.9=151,5=3=6,0.452@5.57,8.6	16.45	OK,OK,6.3=151,10=5=37,0.762@8.73,44.36	21.73	VLOW,VLOW,2.5=151,3=5=14,0.831@4.87,17.54	5.72	N,N,3.0=151,1=0=8,0.364@0.53,8.71	16.27	LOW,LOW,0.7=151,6=0=15,0.133@3.49,17.95	16.67	OK,OK,8.3=151,9=5=34,0.815@8.17,40.83	15.74	VLOW,VLOW,3.2=151,2=3=13,0.855@2.89,15.49	19.54	VLOW,VLOW,2.5=151,4=1=10,0.558@2.99,12.31	15.01	VLOW,VLOW,2.5=151,3=1=11,0.677@2.3,13.02	-19.25
C19orf44	HsaINT0021752	chr19:16513110-16514496	1387	chr19:16513014-16513109=16514497-16514663:+	IR	15.07	OK,OK,7.0=151,12=10=62,0.853@12.66,71.34	6.98	OK,OK,3.0=151,1=2=20,0.677@1.61,21.39	21.43	OK,OK,1.6=151,7=5=22,0.501@7.29,26.71	14.89	OK,OK,2.3=151,4=3=20,0.77@4.02,22.98	31.85	OK,OK,10.0=151,20=23=46,0.668@28.35,60.65	42.86	VLOW,VLOW,3.7=151,8=13=14,0.439@15,20	30.61	LOW,LOW,2.5=151,8=7=17,0.611@9.8,22.2	18.92	LOW,LOW,3.7=151,4=3=15,0.892@4.16,17.84	23.48	OK,OK,9.7=151,13=14=44,0.946@16.67,54.33	28.57	LOW,LOW,1.9=151,4=8=15,0.422@7.71,19.29	16.67	LOW,LOW,3.5=151,4=2=15,0.77@3.5,17.5	24.32	VLOW,VLOW,4.4=151,5=4=14,0.918@5.59,17.41	16.78
TMEM86B	HsaINT0169425	chr19:55228438-55228690	253	chr19:55228691-55229264=55228191-55228437:-	IR	75	VLOW,VLOW,5.3=151,11=7=3,0.706@15.75,5.25	100	N,N,0.7=151,3=3=0,0.677@6,0	100	N,N,2.3=151,4=3=0,0.77@7,0	45.45	N,N,2.3=151,4=1=3,0.558@3.64,4.36	91.3	VLOW,VLOW,4.2=151,7=14=1,0.382@20.09,1.91	100	N,N,1.6=151,4=9=0,0.351@13,0	100	N,N,1.6=151,3=4=0,0.77@7,0	33.33	N,N,0.9=151,0=1=1,0.714@0.67,1.33	92	VLOW,VLOW,9.3=151,6=17=1,0.5@22.08,1.92	100	N,N,1.4=151,2=3=0,0.677@5,0	80	N,N,4.2=151,0=8=1,0.0678@7.2,1.8	100	N,N,3.7=151,4=6=0,0.873@10,0	16.30
RGL3	HsaINT0139884	chr19:11402133-11402214	82	chr19:11402215-11402247=11402011-11402132:-	IR	27.11	LOW,OK,4.2=33,4=13=19,0.439@11.93,32.07	69.64	N,N,2.1=33,0=6=1,0.133@5.24,2.28	28.12	N,VLOW,0.0=33,3=4=8,0.26@5.22,13.35	14.14	VLOW,VLOW,2.1=33,1=3=10,0.677@2.53,15.37	42.21	VLOW,LOW,5.3=33,3=19=12,0.142@16.78,22.97	40.35	N,N,1.1=33,2=8=6,0.223@7.67,11.34	48.22	N,N,2.1=33,1=6=3,0.36@5.57,5.99	38.92	N,N,2.1=33,0=5=3,0.186@3.58,5.61	30.02	OK,OK,11.7=33,7=13=20,0.931@14.82,34.56	31.21	N,N,5.3=33,1=7=7,0.285@5.61,12.37	28.9	N,VLOW,4.2=33,4=3=8,0.831@5.46,13.44	30.04	N,N,2.1=33,2=3=5,0.855@3.76,8.75	15.10
ZNF333	HsaINT0186907	chr19:14705171-14706685	1515	chr19:14705054-14705170=14706686-14706773:+	IR	5.56	LOW,LOW,0.7=151,0=2=17,0.51@1.06,17.94	0	N,N,0.2=151,0=0=7,1@0,7	14.29	N,N,0.0=151,0=1=3,0.714@0.57,3.43	6.67	N,N,0.5=151,0=1=7,0.714@0.53,7.47	20.83	LOW,LOW,1.9=151,2=8=19,0.422@6.04,22.96	20	N,N,0.7=151,1=3=8,0.677@2.4,9.6	14.29	N,N,0.5=151,1=0=3,0.714@0.57,3.43	23.81	N,N,0.7=151,0=5=8,0.186@3.1,9.9	20	VLOW,VLOW,1.4=151,2=5=14,0.452@4.2,16.8	12.5	N,N,0.7=151,0=2=7,0.51@1.12,7.88	16.67	N,N,0.5=151,1=1=5,0.714@1.17,5.83	42.86	N,N,0.2=151,1=2=2,0.51@2.14,2.86	15.27
CTD-2619J13.16	HsaINT1010111	chr19:58418982-58419237	256	chr19:58418560-58418981=58419238-58419310:+	IR	15.56	LOW,LOW,2.8=151,4=3=19,0.892@4.05,21.95	20	N,N,1.4=151,2=1=6,0.802@1.8,7.2	16.67	N,N,0.9=151,1=1=5,0.918@1.17,5.83	11.11	N,N,0.5=151,1=1=8,0.714@1.11,8.89	34.69	LOW,LOW,5.1=151,8=9=16,0.815@11.45,21.55	41.67	N,N,3.0=151,3=7=7,0.687@7.08,9.92	50	N,N,0.7=151,3=1=2,0.677@3,3	17.65	N,N,1.4=151,2=1=7,0.802@1.76,8.23	56.25	VLOW,VLOW,4.9=151,8=10=7,0.762@14.06,10.94	50	N,N,1.9=151,3=3=3,0.855@4.5,4.5	100	N,N,1.6=151,3=3=0,0.855@6,0	42.86	N,N,1.4=151,2=4=4,0.558@4.29,5.71	19.13
ZNF780A	HsaINT0188371	chr19:40090236-40090793	558	chr19:40090794-40090888=40090166-40090235:-	IR	75	OK,OK,10.0=151,25=23=8,0.584@42,14	68.42	N,N,4.2=151,2=11=3,0.235@10.95,5.05	91.67	VLOW,VLOW,3.2=151,15=7=1,0.199@21.08,1.92	61.9	N,N,2.5=151,8=5=4,0.611@10.52,6.48	58.24	OK,OK,9.5=151,32=21=19,0.311@41.93,30.07	81.25	LOW,LOW,3.9=151,15=11=3,0.33@23.56,5.44	45.45	N,N,2.3=151,11=4=9,0.235@10.91,13.09	46.15	N,N,3.2=151,6=6=7,0.762@8.77,10.23	68.12	OK,OK,11.8=151,27=20=11,0.691@39.51,18.49	72.73	VLOW,VLOW,3.2=151,11=5=3,0.4@13.82,5.18	40	N,N,4.6=151,6=2=6,0.588@5.6,8.4	85.19	VLOW,VLOW,3.9=151,10=13=2,0.439@21.3,3.7	-16.76
ATP1A3	HsaINT1004818	chr19:41966966-41967248	283	chr19:41967249-41967340=41966582-41966965:-	IR	25	LOW,LOW,3.5=151,4=8=18,0.611@7.5,22.5	41.18	N,N,1.4=151,3=4=5,0.558@4.94,7.06	5.26	N,N,0.9=151,0=1=9,0.714@0.53,9.47	33.33	N,N,1.2=151,1=3=4,0.677@2.67,5.33	55.56	VLOW,VLOW,6.3=151,8=12=8,0.766@15.56,12.44	83.33	N,N,2.5=151,4=6=1,0.762@9.17,1.83	45.45	N,N,2.5=151,3=2=3,0.855@3.64,4.36	38.46	N,N,1.2=151,1=4=4,0.558@3.46,5.54	36.59	VLOW,VLOW,3.2=151,6=9=13,0.537@10.25,17.75	50	N,N,0.7=151,1=3=2,0.677@3,3	33.33	N,N,1.4=151,2=3=5,0.677@3.33,6.67	33.33	N,N,1.2=151,3=3=6,0.677@4,8	30.56
ARHGAP33	HsaINT0011557	chr19:35784318-35784952	635	chr19:35784172-35784317=35784953-35785106:+	IR	70.05	OK,OK,23.9=151,23=18=9,0.991@35.79,15.3	60.71	N,N,7.0=151,6=6=4,0.951@9.93,6.43	64.03	N,N,8.3=151,10=4=4,0.631@11.68,6.56	88.56	N,N,8.6=151,7=8=1,0.943@14.6,1.89	43.62	VLOW,VLOW,19.9=151,10=11=14,0.785@15.56,20.11	39.92	N,N,7.9=151,4=5=7,0.76@6.51,9.79	30.84	N,N,5.1=151,2=4=7,0.679@4.08,9.16	100	N,N,7.0=151,4=2=0,0.501@6.12,0	67.16	LOW,LOW,24.1=151,20=12=8,0.856@27.35,13.37	64.83	N,N,9.5=151,10=1=3,0.133@9.12,4.95	77.04	N,N,7.4=151,6=7=2,0.951@11.88,3.54	57.87	N,N,7.2=151,4=4=3,0.82@6.51,4.74	-26.43
ARHGAP33	HsaINT1004379	chr19:35787560-35787643	84	chr19:35787168-35787559=35787644-35788822:+	IR	63.81	SOK,SOK,50.0=35,27=55=21,0.802@68.49,38.84	54.56	N,N,10.0=35,7=9=6,0.918@12.57,10.47	65.07	LOW,LOW,21.0=35,11=22=8,0.756@27.77,14.91	68.08	VLOW,VLOW,19.0=35,9=24=7,0.479@28.33,13.28	80.77	SOK,SOK,79.0=35,51=61=12,0.997@102.85,24.49	80.54	OK,OK,30.0=35,21=25=5,0.982@42.19,10.19	85.39	OK,OK,26.0=35,19=20=3,0.983@36.7,6.28	75.26	LOW,LOW,23.0=35,11=16=4,0.756@24.07,7.91	73.82	SOK,SOK,62.0=35,37=63=16,0.964@88.52,31.39	74.86	LOW,LOW,20.0=35,12=21=5,0.854@29.39,9.87	70.1	LOW,LOW,18.0=35,10=16=5,0.852@22.51,9.6	75.51	OK,OK,24.0=35,15=26=6,0.882@36.65,11.89	16.96
BRSK1	HsaINT0018731	chr19:55301659-55302136	478	chr19:55301512-55301658=55302137-55302168:+	IR	16.42	VLOW,LOW,0.2=151,1=4=12,0.133@3.84,19.56	30	N,N,0.2=151,1=1=2,0.714@1.56,3.64	20	N,N,0.0=151,0=1=2,0.714@0.84,3.36	11.11	N,VLOW,0.0=151,0=2=8,0.364@1.56,12.44	0	LOW,OK,0.2=151,0=0=16,1@0,22.4	0	N,N,0.0=151,0=0=6,1@0,8.4	0	N,N,0.0=151,0=0=4,1@0,5.6	0	N,N,0.2=151,0=0=6,1@0,8.4	12.18	LOW,OK,0.5=151,1=4=17,0.133@3.7,26.7	16.67	N,N,0.0=151,0=2=5,0.364@1.63,8.17	21.35	N,N,0.2=151,1=2=5,0.364@2.31,8.49	0	N,N,0.2=151,0=0=7,1@0,9.8	-16.42
COX6B2	HsaINT0040403	chr19:55353775-55353865	91	chr19:55353866-55353966=55353607-55353774:-	IR	31.16	OK,OK,18.3=42,13=12=28,0.94@16.62,36.73	33.5	N,N,6.7=42,6=2=8,0.501@5.38,10.68	30.88	N,N,5.8=42,2=5=8,0.588@4.68,10.47	29.72	VLOW,VLOW,5.8=42,5=5=12,0.937@6.58,15.56	12.82	OK,OK,8.3=42,10=4=48,0.631@7.96,54.15	10.31	OK,OK,0.0=42,3=2=22,0.364@2.79,24.27	13.69	LOW,LOW,6.7=42,5=1=19,0.285@3.43,21.6	17.79	N,N,1.7=42,2=1=7,0.802@1.78,8.25	20.75	OK,OK,10.0=42,7=11=35,0.888@11.06,42.26	12	VLOW,VLOW,2.5=42,3=0=11,0.364@1.68,12.32	37.42	N,N,1.7=42,1=6=6,0.36@4.93,8.25	18.45	LOW,LOW,5.8=42,3=5=18,0.762@4.82,21.32	-18.34
DOK1	HsaINT0051453	chr2:74555669-74555893	225	chr2:74555575-74555668=74555894-74556078:+	IR	30.7	OK,OK,3.2=151,8=10=21,0.4@12.16,27.45	34.09	N,N,0.9=151,3=4=7,0.558@4.86,9.39	25.84	N,N,1.4=151,1=3=6,0.677@2.63,7.55	30.98	N,N,0.9=151,4=3=8,0.558@4.7,10.48	11.38	OK,OK,1.6=151,6=5=44,0.588@6.29,49.01	8.26	LOW,LOW,0.7=151,2=1=17,0.802@1.66,18.4	18.09	VLOW,VLOW,0.5=151,3=3=14,0.364@3.65,16.53	7.34	VLOW,VLOW,0.5=151,1=1=13,0.714@1.11,13.96	15.1	OK,OK,2.8=151,5=3=23,0.831@4.71,26.47	13.5	VLOW,VLOW,0.7=151,1=2=10,0.802@1.77,11.35	17.94	N,N,1.2=151,2=1=7,0.802@1.8,8.26	14.29	N,N,0.9=151,2=0=6,0.51@1.14,6.86	-19.32
ARHGEF4	HsaINT0012085	chr2:131043584-131044298	715	chr2:131043452-131043583=131044299-131044542:+	IR	27.19	VLOW,VLOW,0.7=151,2=5=10,0.452@4.75,12.72	29.09	N,N,0.2=151,0=3=4,0.364@2.12,5.16	43.61	N,N,0.2=151,2=1=2,0.51@2.22,2.87	12.03	N,N,0.2=151,0=1=4,0.714@0.61,4.48	12.17	OK,OK,2.5=151,2=4=23,0.77@3.57,25.8	19.21	N,N,1.4=151,1=3=9,0.677@2.55,10.73	10.42	N,N,0.5=151,1=1=9,0.714@1.16,9.94	0	N,N,0.7=151,0=0=5,0.714@0,5	21.29	LOW,LOW,3.2=151,7=3=19,0.687@6.23,23.05	20.74	N,N,1.6=151,2=2=8,0.927@2.53,9.66	27.89	N,N,0.2=151,2=1=4,0.51@1.98,5.12	17.65	N,N,1.4=151,3=0=7,0.364@1.76,8.23	-15.02
AGBL5	HsaINT0005481	chr2:27067647-27068631	985	chr2:27067494-27067646=27068632-27068744:+	IR	7.28	LOW,LOW,0.0=151,3=0=18,0.364@1.61,20.48	0	N,N,0.0=151,0=0=5,1@0,5.3	4.5	VLOW,VLOW,0.0=151,1=0=10,0.714@0.52,11.08	23.91	N,N,0.0=151,2=0=3,0.51@1.24,3.94	22.49	VLOW,VLOW,0.0=151,8=0=13,0.0678@4.9,16.89	13.58	N,N,0.0=151,2=0=6,0.51@1.14,7.23	32.04	N,N,0.0=151,2=0=2,0.51@1.32,2.8	27.39	N,N,0.0=151,4=0=5,0.26@2.55,6.75	5.56	N,N,0.2=151,1=0=8,0.714@0.53,8.96	0	N,N,0.2=151,0=0=5,1@0,5.3	0	N,N,0.0=151,0=0=2,1@0,2.12	32.04	N,N,0.0=151,1=0=1,0.714@0.66,1.4	15.21
SNED1	HsaINT0155901	chr2:241071879-241073265	1387	chr2:241071796-241071878=241073266-241073364:+	IR	5.87	LOW,LOW,0.5=151,0=2=15,0.51@1.06,16.98	0	N,N,0.0=151,0=0=1,1@0,1	0	N,N,0.0=151,0=0=6,1@0,6	9.96	N,N,0.5=151,0=2=8,0.51@1.1,9.94	27.54	VLOW,VLOW,0.7=151,5=3=10,0.452@5.1,13.42	58.12	N,N,0.0=151,4=3=2,0.26@5.53,3.99	7.69	N,N,0.5=151,1=0=6,0.714@0.54,6.46	0	N,N,0.2=151,0=0=2,1@0,2	13.04	VLOW,VLOW,1.4=151,0=3=10,0.364@1.7,11.3	11.11	N,N,0.9=151,0=1=4,0.714@0.56,4.44	20	N,N,0.2=151,0=2=4,0.51@1.2,4.8	0	N,N,0.2=151,0=0=2,1@0,2	21.67
HES6	HsaINT1015420	chr2:238239252-238239486	235	chr2:238239487-238239568=238238267-238239251:-	IR	21.93	OK,OK,7.0=151,3=14=31,0.24@10.62,37.8	24.13	N,N,1.4=151,2=3=8,0.677@3.16,9.93	21.84	VLOW,VLOW,2.3=151,1=5=11,0.452@3.74,13.4	20.47	VLOW,VLOW,3.2=151,0=6=12,0.133@3.72,14.46	39.6	OK,OK,5.6=151,15=16=24,0.554@21.97,33.5	37.9	VLOW,VLOW,2.5=151,5=7=10,0.687@8.42,13.79	31.31	VLOW,VLOW,1.6=151,5=4=10,0.679@5.99,13.13	55.92	N,N,1.4=151,5=5=4,0.452@7.91,6.24	29.97	LOW,LOW,5.1=151,7=9=19,0.815@10.57,24.7	46.98	N,N,2.1=151,4=3=4,0.77@5.21,5.88	16.97	VLOW,VLOW,1.4=151,1=3=10,0.677@2.39,11.7	33.72	N,N,1.6=151,2=3=5,0.855@3.4,6.69	17.67
DAW1	HsaINT0182501	chr2:227921562-227923933	2372	chr2:227921399-227921561=227923934-227924341:+	IR	21.99	VLOW,VLOW,0.2=151,1=6=12,0.133@4.38,15.53	8.85	N,N,0.0=151,0=1=5,0.714@0.56,5.77	32.52	N,N,0.2=151,1=3=4,0.364@2.71,5.62	24.44	N,N,0.0=151,0=2=3,0.51@1.28,3.96	5.12	LOW,LOW,0.2=151,0=2=18,0.51@1.08,20.07	12.18	N,N,0.0=151,0=2=7,0.51@1.16,8.33	0	N,N,0.2=151,0=0=7,1@0,7.42	0	N,N,0.0=151,0=0=4,1@0,4.24	3.35	VLOW,VLOW,0.2=151,0=1=14,0.714@0.53,15.35	0	N,N,0.2=151,0=0=2,1@0,2.12	5.72	N,N,0.0=151,0=1=8,0.714@0.54,8.97	0	N,N,0.0=151,0=0=4,1@0,4.24	-16.87
ATL2	HsaINT1004766	chr2:38296591-38298143	1553	chr2:38298144-38298575=38295901-38296590:-	IR	59.15	OK,OK,19.9=151,33=26=20,0.945@48.89,33.76	67.77	N,N,7.4=151,8=9=4,0.918@14.97,7.12	62.85	VLOW,VLOW,6.7=151,12=12=7,0.814@20.46,12.09	49.17	VLOW,VLOW,5.8=151,13=5=9,0.588@13.77,14.24	78.6	OK,OK,24.8=151,22=44=9,0.749@62.62,17.05	81.99	VLOW,VLOW,10.7=151,6=21=3,0.236@26.36,5.79	76.06	VLOW,VLOW,5.8=151,6=13=3,0.662@17.8,5.6	76.69	VLOW,VLOW,8.3=151,10=10=3,0.936@18.5,5.62	81.59	OK,OK,22.7=151,31=49=9,0.653@76.81,17.33	75.8	VLOW,VLOW,7.9=151,9=10=3,0.936@17.52,5.59	81.77	LOW,LOW,8.3=151,14=22=4,0.411@34.59,7.71	86.24	VLOW,VLOW,6.5=151,8=17=2,0.4@24.76,3.95	19.45
C20orf194	HsaINT0022896	chr20:3375127-3376177	1051	chr20:3376178-3376302=3375030-3375126:-	IR	17.09	VLOW,VLOW,0.6=127,2=2=10,0.802@2.41,11.71	0	N,N,0.0=127,0=0=4,1@0,4	17.09	N,N,0.3=127,1=1=5,0.714@1.21,5.85	50.75	N,N,0.3=127,1=1=1,0.714@1.55,1.51	0	VLOW,VLOW,3.0=127,0=0=11,0.364@0,11	0	N,N,0.8=127,0=0=6,0.714@0,6	0	N,N,0.8=127,0=0=2,0.714@0,2	0	N,N,1.4=127,0=0=3,0.714@0,3	6.67	VLOW,VLOW,1.4=127,0=2=14,0.51@1.07,14.93	16.67	N,N,0.3=127,0=2=5,0.51@1.17,5.83	0	N,N,0.8=127,0=0=4,0.714@0,4	0	N,N,0.3=127,0=0=5,1@0,5	-17.09
LPIN3	HsaINT0095834	chr20:41357189-41357360	172	chr20:41357040-41357188=41357361-41357447:+	IR	27.69	OK,OK,7.1=123,13=8=28,0.814@13.72,35.83	36.46	N,N,3.1=123,6=3=8,0.762@6.26,10.92	56.72	N,N,2.0=123,1=4=2,0.558@4.11,3.13	16.35	LOW,LOW,2.0=123,6=1=18,0.36@4.11,21.01	43.41	OK,OK,7.1=123,11=20=21,0.429@23.1,30.11	54.17	N,N,3.7=123,7=9=7,0.631@12.75,10.79	51.04	N,N,2.6=123,3=7=5,0.687@7.87,7.55	22.56	N,N,0.8=123,1=4=9,0.558@3.21,11.03	37.51	LOW,LOW,5.4=123,11=10=18,0.706@14.86,24.75	63.06	N,N,2.9=123,6=4=3,0.762@8.35,4.89	29.79	N,N,1.4=123,0=4=5,0.26@2.75,6.49	26.26	VLOW,VLOW,1.1=123,5=2=10,0.452@4.5,12.63	15.72
LPIN3	HsaINT0095835	chr20:41357448-41357881	434	chr20:41357361-41357447=41357882-41358034:+	IR	38.39	OK,OK,7.2=151,14=11=20,0.77@17.3,27.76	66.67	N,N,2.5=151,4=4=2,0.892@6.67,3.33	15.38	VLOW,VLOW,2.8=151,2=2=11,0.855@2.31,12.69	47.94	N,N,1.9=151,8=5=7,0.422@9.62,10.44	62.5	OK,OK,9.3=151,29=21=15,0.32@40.62,24.38	70.59	VLOW,VLOW,4.4=151,16=8=5,0.283@20.47,8.53	54.55	N,N,1.9=151,6=6=5,0.588@9.27,7.73	58.33	N,N,3.0=151,7=7=5,0.687@11.08,7.92	36.99	OK,OK,9.7=151,14=13=23,0.946@18.5,31.5	29.41	N,N,3.5=151,5=0=6,0.186@3.24,7.76	35.48	VLOW,VLOW,3.2=151,4=7=10,0.687@7.45,13.55	44	N,N,3.0=151,5=6=7,0.762@7.92,10.08	24.11
L3MBTL1	HsaINT0089912	chr20:43530420-43530797	378	chr20:43530284-43530419=43530798-43530889:+	IR	53.18	VLOW,VLOW,4.4=151,7=12=8,0.501@14.55,12.81	73.88	N,N,2.3=151,3=3=1,0.855@5.22,1.84	62.94	N,N,1.4=151,2=5=2,0.452@5.7,3.36	36.4	N,N,0.7=151,2=4=5,0.558@4.09,7.15	82.71	VLOW,VLOW,5.8=151,6=14=2,0.662@18.27,3.82	82.93	N,N,2.3=151,1=9=1,0.173@9.15,1.88	79.04	N,N,2.3=151,4=4=1,0.77@7.16,1.9	100	N,N,1.2=151,1=1=0,0.918@2,0	81.75	VLOW,VLOW,4.2=151,5=14=2,0.382@17.27,3.85	100	N,N,0.9=151,2=8=0,0.223@10,0	41.42	N,N,2.1=151,0=3=2,0.364@2.12,3	100	N,N,1.2=151,3=3=0,0.677@6,0	29.53
L3MBTL1	HsaINT0089924	chr20:43540816-43540933	118	chr20:43540753-43540815=43540934-43541894:+	IR	93.94	LOW,LOW,13.7=69,13=17=1,0.964@30.09,1.94	100	N,N,4.1=69,3=5=0,0.831@8.3,0	100	N,N,1.5=69,1=3=0,0.677@4.18,0	90.27	N,N,8.1=69,9=9=1,0.955@17.64,1.9	78.25	LOW,LOW,13.7=69,15=13=4,0.993@25.66,7.13	75.46	N,N,5.6=69,7=5=2,0.903@10.79,3.51	75.56	N,N,4.1=69,3=3=1,0.892@5.43,1.76	83.74	N,N,4.1=69,5=5=1,0.918@9.47,1.84	82.81	LOW,LOW,15.7=69,13=15=3,0.981@26.42,5.49	100	N,N,4.1=69,4=5=0,0.918@9.3,0	100	N,N,5.1=69,5=5=0,0.962@10.3,0	60.79	N,N,6.6=69,4=5=3,0.82@7.48,4.82	-15.69
LINC01270	HsaINT1019734	chr20:50298414-50311804	13391	chr20:50298156-50298413=50311805-50312014:+	IR	5.88	LOW,LOW,0.5=151,1=1=16,0.714@1.06,16.94	7.69	N,N,0.2=151,1=0=6,0.714@0.54,6.46	0	N,N,0.2=151,0=0=2,1@0,2	5.88	N,N,0.0=151,0=1=8,0.714@0.53,8.47	23.08	VLOW,VLOW,0.5=151,5=1=10,0.186@3.69,12.31	11.11	N,N,0.0=151,1=0=4,0.714@0.56,4.44	9.09	N,N,0.0=151,1=0=5,0.714@0.55,5.45	66.67	N,N,0.5=151,3=1=1,0.364@3.33,1.67	20	N,N,0.2=151,2=1=6,0.51@1.8,7.2	11.11	N,N,0.0=151,1=0=4,0.714@0.56,4.44	50	N,N,0.0=151,1=1=1,0.714@1.5,1.5	0	N,N,0.2=151,0=0=1,1@0,1	17.20
LINC01270	HsaINT0093843	chr20:50312015-50312351	337	chr20:50311805-50312014=50312352-50312430:+	IR	74.72	LOW,LOW,9.5=151,22=13=6,0.668@31.14,10.54	83.65	N,N,1.2=151,8=2=1,0.223@9.4,1.84	76.83	N,N,4.4=151,9=4=2,0.697@11.73,3.54	66.72	N,N,3.9=151,5=7=3,0.82@10.13,5.05	55.96	LOW,LOW,7.7=151,17=13=12,0.687@23.78,18.72	68.37	VLOW,VLOW,3.9=151,10=7=4,0.631@14.56,6.74	46.98	N,N,2.5=151,3=4=4,0.892@5.21,5.88	43.33	N,N,1.2=151,4=2=4,0.558@4.38,5.73	58.19	VLOW,VLOW,6.3=151,21=9=11,0.272@24.22,17.4	46.17	N,N,0.9=151,5=0=3,0.186@3.76,4.39	68.76	N,N,3.5=151,7=6=3,0.687@11.14,5.06	55.09	N,N,1.9=151,9=3=5,0.351@9.51,7.75	-18.76
