GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	GROUP	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
GLS	HsaINT0069669	chr2:190900694-190901946	1253	chr2:190900564-190900693=190901947-190902026:+	IR	CS	chr2	190900694	190901946	+	190900564	190902026	ENSG00000115419
EIF2AK2	HsaINT0054824	chr2:37109296-37114730	5435	chr2:37114731-37114859=37109194-37109295:-	IR	CS	chr2	37109296	37114730	-	37114859	37109194	ENSG00000055332
TTC31	HsaINT0174381	chr2:74491376-74491480	105	chr2:74491295-74491375=74491481-74491672:+	IR	CS	chr2	74491376	74491480	+	74491295	74491672	ENSG00000115282
GFPT1	HsaINT0068720	chr2:69358464-69359267	804	chr2:69359268-69359326=69358329-69358463:-	IR	CS	chr2	69358464	69359267	-	69359326	69358329	ENSG00000198380
INPP5D	HsaINT0080983	chr2:233189938-233193811	3874	chr2:233189850-233189937=233193812-233193961:+	IR	CS	chr2	233189938	233193811	+	233189850	233193961	ENSG00000168918
MAP4K3	HsaINT1022526	chr2:39272543-39278406	5864	chr2:39278407-39278486=39272482-39272542:-	IR	CS	chr2	39272543	39278406	-	39278486	39272482	ENSG00000011566
NOL10	HsaINT0114380	chr2:10654548-10657741	3194	chr2:10657742-10657891=10654481-10654547:-	IR	CS	chr2	10654548	10657741	-	10657891	10654481	ENSG00000115761
SSFA2	HsaINT0159406	chr2:181913934-181915215	1282	chr2:181913845-181913933=181915216-181916427:+	IR	CS	chr2	181913934	181915215	+	181913845	181916427	ENSG00000138434
PRPF40A	HsaINT0132641	chr2:152679110-152679351	242	chr2:152679352-152679472=152679056-152679109:-	IR	CS	chr2	152679110	152679351	-	152679472	152679056	ENSG00000196504
SMYD5	HsaINT0155713	chr2:73224004-73224865	862	chr2:73223947-73224003=73224866-73224960:+	IR	CS	chr2	73224004	73224865	+	73223947	73224960	ENSG00000135632
NCL	HsaINT0111164	chr2:231455625-231456009	385	chr2:231456010-231456136=231455401-231455624:-	IR	CS	chr2	231455625	231456009	-	231456136	231455401	ENSG00000115053
NCL	HsaINT0111165	chr2:231455268-231455400	133	chr2:231455401-231455624=231453531-231455267:-	IR	CS	chr2	231455268	231455400	-	231455624	231453531	ENSG00000115053
FARSB	HsaINT0062062	chr2:222648796-222656015	7220	chr2:222656016-222656337=222648740-222648795:-	IR	CS	chr2	222648796	222656015	-	222656337	222648740	ENSG00000116120
FARSB	HsaINT0062073	chr2:222634542-222639579	5038	chr2:222639580-222639695=222634391-222634541:-	IR	CS	chr2	222634542	222639579	-	222639695	222634391	ENSG00000116120
TRIP12	HsaINT0172713	chr2:229802460-229803570	1111	chr2:229803571-229803689=229802252-229802459:-	IR	CS	chr2	229802460	229803570	-	229803689	229802252	ENSG00000153827
MPV17	HsaINT0104865	chr2:27312773-27312993	221	chr2:27312994-27313109=27312680-27312772:-	IR	CS	chr2	27312773	27312993	-	27313109	27312680	ENSG00000115204
GIGYF2	HsaINT0069064	chr2:232850410-232856792	6383	chr2:232850262-232850409=232856793-232858627:+	IR	CS	chr2	232850410	232856792	+	232850262	232858627	ENSG00000204120
SF3B1	HsaINT0148549	chr2:197405473-197407997	2525	chr2:197407998-197408119=197405275-197405472:-	IR	CS	chr2	197405473	197407997	-	197408119	197405275	ENSG00000115524
SP100	HsaINT0157027	chr2:230461415-230462434	1020	chr2:230461262-230461414=230462435-230462518:+	IR	CS	chr2	230461415	230462434	+	230461262	230462518	ENSG00000067066
SNX17	HsaINT0156312	chr2:27372741-27373246	506	chr2:27372623-27372740=27373247-27373311:+	IR	CS	chr2	27372741	27373246	+	27372623	27373311	ENSG00000115234
BRE	HsaINT0018609	chr2:28045800-28129270	83471	chr2:28045725-28045799=28129271-28129380:+	IR	CS	chr2	28045800	28129270	+	28045725	28129380	ENSG00000158019
KANSL3	HsaINT0086671	chr2:96595632-96601642	6011	chr2:96601643-96601776=96593170-96595631:-	IR	CS	chr2	96595632	96601642	-	96601776	96593170	ENSG00000114982
PTCD3	HsaINT0133855	chr2:86137141-86137468	328	chr2:86136982-86137140=86137469-86142157:+	IR	CS	chr2	86137141	86137468	+	86136982	86142157	ENSG00000132300
CHCHD5	HsaINT0034382	chr2:112584650-112585973	1324	chr2:112584441-112584649=112585974-112586114:+	IR	CS	chr2	112584650	112585973	+	112584441	112586114	ENSG00000125611
STRADB	HsaINT1043260	chr2:201473077-201474646	1570	chr2:201472955-201473076=201474647-201474755:+	IR	CS	chr2	201473077	201474646	+	201472955	201474755	ENSG00000082146
TSN	HsaINT0173691	chr2:121763085-121765133	2049	chr2:121763005-121763084=121765134-121767853:+	IR	CS	chr2	121763085	121765133	+	121763005	121767853	ENSG00000211460
MYO1B	HsaINT0108512	chr2:191414670-191416114	1445	chr2:191414517-191414669=191416115-191416242:+	IR	CS	chr2	191414670	191416114	+	191414517	191416242	ENSG00000128641
EML4	HsaINT0055997	chr2:42301393-42303103	1711	chr2:42301241-42301392=42303104-42303229:+	IR	CS	chr2	42301393	42303103	+	42301241	42303229	ENSG00000143924
MFF	HsaINT0102289	chr2:227332589-227340291	7703	chr2:227332419-227332588=227340292-227340380:+	IR	CS	chr2	227332589	227340291	+	227332419	227340380	ENSG00000168958
GCFC2	HsaINT1014251	chr2:75694428-75696199	1772	chr2:75696200-75696315=75694241-75694427:-	IR	CS	chr2	75694428	75696199	-	75696315	75694241	ENSG00000005436
SNRNP200	HsaINT0155984	chr2:96303331-96304704	1374	chr2:96304705-96304868=96303159-96303330:-	IR	CS	chr2	96303331	96304704	-	96304868	96303159	ENSG00000144028
POLR1A	HsaINT0129157	chr2:86045361-86045616	256	chr2:86045617-86045769=86045278-86045360:-	IR	CS	chr2	86045361	86045616	-	86045769	86045278	ENSG00000068654
CAD	HsaINT0026661	chr2:27239233-27239330	98	chr2:27239042-27239232=27239331-27239471:+	IR	CS	chr2	27239233	27239330	+	27239042	27239471	ENSG00000084774
BUB1	HsaINT0019213	chr2:110674225-110674305	81	chr2:110674306-110674365=110674086-110674224:-	IR	CS	chr2	110674225	110674305	-	110674365	110674086	ENSG00000169679
TRMT61B	HsaINT0172857	chr2:28861309-28865016	3708	chr2:28865017-28865119=28861118-28861308:-	IR	CS	chr2	28861309	28865016	-	28865119	28861118	ENSG00000171103
AAMP	HsaINT0000206	chr2:218266588-218266846	259	chr2:218266847-218266986=218266443-218266587:-	IR	CS	chr2	218266588	218266846	-	218266986	218266443	ENSG00000127837
TTC27	HsaINT0174275	chr2:32777981-32782625	4645	chr2:32777882-32777980=32782626-32782678:+	IR	CS	chr2	32777981	32782625	+	32777882	32782678	ENSG00000018699
FN1	HsaINT0065284	chr2:215375719-215376497	779	chr2:215376498-215376674=215375629-215375718:-	IR	CS	chr2	215375719	215376497	-	215376674	215375629	ENSG00000115414
NCK2	HsaINT0111053	chr2:105855290-105881327	26038	chr2:105855048-105855289=105881328-105882049:+	IR	CS	chr2	105855290	105881327	+	105855048	105882049	ENSG00000071051
MDH1	HsaINT0101066	chr2:63599293-63604695	5403	chr2:63599170-63599292=63604696-63604872:+	IR	CS	chr2	63599293	63604695	+	63599170	63604872	ENSG00000014641
MDH1	HsaINT0101068	chr2:63605394-63605938	545	chr2:63605280-63605393=63605939-63606028:+	IR	CS	chr2	63605394	63605938	+	63605280	63606028	ENSG00000014641
UGGT1	HsaINT0177271	chr2:128145968-128152783	6816	chr2:128145803-128145967=128152784-128152904:+	IR	CS	chr2	128145968	128152783	+	128145803	128152904	ENSG00000136731
UGGT1	HsaINT0177280	chr2:128164826-128170287	5462	chr2:128164730-128164825=128170288-128170390:+	IR	CS	chr2	128164826	128170287	+	128164730	128170390	ENSG00000136731
NBAS	HsaINT0110267	chr2:15353711-15356302	2592	chr2:15356303-15356416=15353553-15353710:-	IR	CS	chr2	15353711	15356302	-	15356416	15353553	ENSG00000151779
AGFG1	HsaINT0005504	chr2:227535026-227536624	1599	chr2:227534845-227535025=227536625-227536704:+	IR	CS	chr2	227535026	227536624	+	227534845	227536704	ENSG00000173744
RNASEH1	HsaINT1029389	chr2:3550473-3552143	1671	chr2:3552144-3552308=3550373-3550472:-	IR	CS	chr2	3550473	3552143	-	3552308	3550373	ENSG00000171865
AOX1	HsaINT0009852	chr2:200612794-200613803	1010	chr2:200612609-200612793=200613804-200613966:+	IR	CS	chr2	200612794	200613803	+	200612609	200613966	ENSG00000138356
SRSF7	HsaINT0159291	chr2:38748158-38748578	421	chr2:38748579-38748653=38748047-38748157:-	IR	CS	chr2	38748158	38748578	-	38748653	38748047	ENSG00000115875
TMEM214	HsaINT0168968	chr2:27036787-27037076	290	chr2:27036705-27036786=27037077-27037178:+	IR	CS	chr2	27036787	27037076	+	27036705	27037178	ENSG00000119777
TMEM214	HsaINT0168962	chr2:27040199-27040344	146	chr2:27040030-27040198=27040345-27040496:+	IR	CS	chr2	27040199	27040344	+	27040030	27040496	ENSG00000119777
SLC25A12	HsaINT0151630	chr2:171787662-171787788	127	chr2:171787789-171787947=171787571-171787661:-	IR	CS	chr2	171787662	171787788	-	171787947	171787571	ENSG00000115840
EPAS1	HsaINT0056678	chr2:46361091-46369826	8736	chr2:46360885-46361090=46369827-46369933:+	IR	CS	chr2	46361091	46369826	+	46360885	46369933	ENSG00000116016
PCYOX1	HsaINT0121670	chr2:70275667-70276733	1067	chr2:70275514-70275666=70276734-70281191:+	IR	CS	chr2	70275667	70276733	+	70275514	70281191	ENSG00000116005
TFPI	HsaINT0166213	chr2:187467043-187467752	710	chr2:187467753-187467932=187464230-187467042:-	IR	CS	chr2	187467043	187467752	-	187467932	187464230	ENSG00000003436
LAPTM4A	HsaINT0090617	chr2:20037615-20040890	3276	chr2:20040891-20041011=20037538-20037614:-	IR	CS	chr2	20037615	20040890	-	20041011	20037538	ENSG00000068697
VIL1	HsaINT0180195	chr2:218429488-218429596	109	chr2:218429285-218429487=218429597-218429675:+	IR	CS	chr2	218429488	218429596	+	218429285	218429675	ENSG00000127831
VIL1	HsaINT0180187	chr2:218437313-218438657	1345	chr2:218437124-218437312=218438658-218438726:+	IR	CS	chr2	218437313	218438657	+	218437124	218438726	ENSG00000127831
NDUFS1	HsaINT0111984	chr2:206138615-206141940	3326	chr2:206141941-206142069=206138485-206138614:-	IR	CS	chr2	206138615	206141940	-	206142069	206138485	ENSG00000023228
DDX1	HsaINT0045919	chr2:15623583-15627053	3471	chr2:15623436-15623582=15627054-15627145:+	IR	CS	chr2	15623583	15627053	+	15623436	15627145	ENSG00000079785
PSME4	HsaINT0133665	chr2:53922585-53923048	464	chr2:53923049-53923118=53922517-53922584:-	IR	CS	chr2	53922585	53923048	-	53923118	53922517	ENSG00000068878
ATIC	HsaINT0014160	chr2:215333458-215334918	1461	chr2:215333350-215333457=215334919-215335004:+	IR	CS	chr2	215333458	215334918	+	215333350	215335004	ENSG00000138363
ANKRD39	HsaINT0009048	chr2:96853605-96854337	733	chr2:96854338-96854441=96853401-96853604:-	IR	CS	chr2	96853605	96854337	-	96854441	96853401	ENSG00000213337
CENPA	HsaINT0033277	chr2:26792834-26793144	311	chr2:26792756-26792833=26793145-26793326:+	IR	CS	chr2	26792834	26793144	+	26792756	26793326	ENSG00000115163
VPS54	HsaINT0180951	chr2:63947491-63949036	1546	chr2:63949037-63949163=63947383-63947490:-	IR	CS	chr2	63947491	63949036	-	63949163	63947383	ENSG00000143952
EPC2	HsaINT0056895	chr2:148771388-148781643	10256	chr2:148771044-148771387=148781644-148781780:+	IR	CS	chr2	148771388	148781643	+	148771044	148781780	ENSG00000135999
STK16	HsaINT0160759	chr2:219248315-219248420	106	chr2:219248193-219248314=219248421-219250337:+	IR	CS	chr2	219248315	219248420	+	219248193	219250337	ENSG00000115661
UBXN4	HsaINT0177089	chr2:135769824-135770570	747	chr2:135769769-135769823=135770571-135770735:+	IR	CS	chr2	135769824	135770570	+	135769769	135770735	ENSG00000144224
SMC6	HsaINT0155216	chr2:17708754-17714860	6107	chr2:17714861-17715065=17708639-17708753:-	IR	CS	chr2	17708754	17714860	-	17715065	17708639	ENSG00000163029
AGAP1	HsaINT0005316	chr2:236049282-236120191	70910	chr2:236049059-236049281=236120192-236120447:+	IR	CS	chr2	236049282	236120191	+	236049059	236120447	ENSG00000157985
STAT1	HsaINT0160435	chr2:190985661-190986853	1193	chr2:190986854-190986947=190985619-190985660:-	IR	CS	chr2	190985661	190986853	-	190986947	190985619	ENSG00000115415
ACTR3	HsaINT0003282	chr2:113917009-113927344	10336	chr2:113916884-113917008=113927345-113927455:+	IR	CS	chr2	113917009	113927344	+	113916884	113927455	ENSG00000115091
POLR1B	HsaINT0129187	chr2:112549400-112550865	1466	chr2:112549267-112549399=112550866-112551002:+	IR	CS	chr2	112549400	112550865	+	112549267	112551002	ENSG00000125630
CLASP1	HsaINT0035717	chr2:121425307-121427403	2097	chr2:121427404-121427430=121425139-121425306:-	IR	CS	chr2	121425307	121427403	-	121427430	121425139	ENSG00000074054
ESF1	HsaINT0058018	chr20:13771484-13772514	1031	chr20:13772515-13772615=13771331-13771483:-	IR	CS	chr20	13771484	13772514	-	13772615	13771331	ENSG00000089048
ESF1	HsaINT0058021	chr20:13759854-13766776	6923	chr20:13766777-13766924=13759692-13759853:-	IR	CS	chr20	13759854	13766776	-	13766924	13759692	ENSG00000089048
EPB41L1	HsaINT0056728	chr20:36182348-36185116	2769	chr20:36182272-36182347=36185117-36185335:+	IR	CS	chr20	36182348	36185116	+	36182272	36185335	ENSG00000088367
TPD52L2	HsaINT0171278	chr20:63886043-63887563	1521	chr20:63886016-63886042=63887564-63887605:+	IR	CS	chr20	63886043	63887563	+	63886016	63887605	ENSG00000101150
NECAB3	HsaINT0112304	chr20:33657858-33657941	84	chr20:33657942-33658033=33657757-33657857:-	IR	CS	chr20	33657858	33657941	-	33658033	33657757	ENSG00000125967
ADRM1	HsaINT0005002	chr20:62303782-62304460	679	chr20:62303568-62303781=62304461-62304577:+	IR	CS	chr20	62303782	62304460	+	62303568	62304577	ENSG00000130706
ADRM1	HsaINT0005003	chr20:62304578-62306196	1619	chr20:62304461-62304577=62306197-62306320:+	IR	CS	chr20	62304578	62306196	+	62304461	62306320	ENSG00000130706
ADRM1	HsaINT0005008	chr20:62308179-62308367	189	chr20:62308021-62308178=62308368-62308470:+	IR	CS	chr20	62308179	62308367	+	62308021	62308470	ENSG00000130706
RPN2	HsaINT0142811	chr20:37184374-37198396	14023	chr20:37184180-37184373=37198397-37198492:+	IR	CS	chr20	37184374	37198396	+	37184180	37198492	ENSG00000118705
RPN2	HsaINT0142807	chr20:37232392-37234019	1628	chr20:37232296-37232391=37234020-37234095:+	IR	CS	chr20	37232392	37234019	+	37232296	37234095	ENSG00000118705
ABHD12	HsaINT0001645	chr20:25308046-25308456	411	chr20:25308457-25308494=25307966-25308045:-	IR	CS	chr20	25308046	25308456	-	25308494	25307966	ENSG00000100997
ABHD12	HsaINT1000273	chr20:25306916-25307965	1050	chr20:25307966-25308045=25306833-25306915:-	IR	CS	chr20	25306916	25307965	-	25308045	25306833	ENSG00000100997
RAB22A	HsaINT0136018	chr20:58353345-58353431	87	chr20:58353273-58353344=58353432-58353538:+	IR	CS	chr20	58353345	58353431	+	58353273	58353538	ENSG00000124209
SNRPB2	HsaINT1042580	chr20:16730165-16731667	1503	chr20:16729984-16730164=16731668-16731766:+	IR	CS	chr20	16730165	16731667	+	16729984	16731766	ENSG00000125870
SNRPB2	HsaINT0156075	chr20:16732337-16737260	4924	chr20:16732164-16732336=16737261-16737401:+	IR	CS	chr20	16732337	16737260	+	16732164	16737401	ENSG00000125870
RRBP1	HsaINT0143306	chr20:17621548-17621689	142	chr20:17621690-17621773=17621458-17621547:-	IR	CS	chr20	17621548	17621689	-	17621773	17621458	ENSG00000125844
PCNA	HsaINT1026343	chr20:5118867-5119577	711	chr20:5119578-5120026=5118769-5118866:-	IR	CS	chr20	5118867	5119577	-	5120026	5118769	ENSG00000132646
PHF20	HsaINT0123991	chr20:35863401-35869437	6037	chr20:35863013-35863400=35869438-35869551:+	IR	CS	chr20	35863401	35869437	+	35863013	35869551	ENSG00000025293
OSBPL2	HsaINT0118613	chr20:62238598-62256056	17459	chr20:62238521-62238597=62256057-62256221:+	IR	CS	chr20	62238598	62256056	+	62238521	62256221	ENSG00000130703
OSBPL2	HsaINT0118616	chr20:62289331-62291702	2372	chr20:62289207-62289330=62291703-62291793:+	IR	CS	chr20	62289331	62291702	+	62289207	62291793	ENSG00000130703
ITCH	HsaINT0082211	chr20:34449481-34457389	7909	chr20:34449411-34449480=34457390-34457474:+	IR	CS	chr20	34449481	34457389	+	34449411	34457474	NA
PTPRA	HsaINT0134600	chr20:3005147-3007343	2197	chr20:3005056-3005146=3007344-3007420:+	IR	CS	chr20	3005147	3007343	+	3005056	3007420	ENSG00000132670
DBNDD2	HsaINT0045133	chr20:45408607-45408800	194	chr20:45408333-45408606=45408801-45408938:+	IR	CS	chr20	45408607	45408800	+	45408333	45408938	NA
PCMTD2	HsaINT0121348	chr20:64260273-64264428	4156	chr20:64259942-64260272=64264429-64264531:+	IR	CS	chr20	64260273	64264428	+	64259942	64264531	ENSG00000203880
AHCY	HsaINT1003234	chr20:34281166-34285439	4274	chr20:34285440-34285634=34280270-34281165:-	IR	CS	chr20	34281166	34285439	-	34285634	34280270	ENSG00000101444
DPM1	HsaINT0051718	chr20:50945763-50945846	84	chr20:50945847-50945923=50945737-50945762:-	IR	CS	chr20	50945763	50945846	-	50945923	50945737	ENSG00000000419
DPM1	HsaINT0051720	chr20:50940934-50942030	1097	chr20:50942031-50942126=50940865-50940933:-	IR	CS	chr20	50940934	50942030	-	50942126	50940865	ENSG00000000419
NFS1	HsaINT0113237	chr20:35690566-35696376	5811	chr20:35696377-35696460=35690413-35690565:-	IR	CS	chr20	35690566	35696376	-	35696460	35690413	ENSG00000244005
CHD6	HsaINT0034639	chr20:41405490-41412143	6654	chr20:41412144-41412263=41402101-41405489:-	IR	CS	chr20	41405490	41412143	-	41412263	41402101	ENSG00000124177
TPX2	HsaINT0171636	chr20:31766683-31770342	3660	chr20:31766556-31766682=31770343-31770471:+	IR	CS	chr20	31766683	31770342	+	31766556	31770471	ENSG00000088325
TOMM34	HsaINT0170800	chr20:44956486-44960206	3721	chr20:44960207-44960486=44956386-44956485:-	IR	CS	chr20	44956486	44960206	-	44960486	44956386	ENSG00000025772
PYGB	HsaINT0135572	chr20:25276758-25277243	486	chr20:25276646-25276757=25277244-25277326:+	IR	CS	chr20	25276758	25277243	+	25276646	25277326	ENSG00000100994
PYGB	HsaINT0135559	chr20:25281113-25282032	920	chr20:25280949-25281112=25282033-25282147:+	IR	CS	chr20	25281113	25282032	+	25280949	25282147	ENSG00000100994
PYGB	HsaINT0135566	chr20:25294293-25295603	1311	chr20:25294158-25294292=25295604-25295670:+	IR	CS	chr20	25294293	25295603	+	25294158	25295670	ENSG00000100994
RBM39	HsaINT0138534	chr20:35725156-35729311	4156	chr20:35729312-35729365=35725038-35725155:-	IR	CS	chr20	35725156	35729311	-	35729365	35725038	ENSG00000131051
ZFAS1	HsaINT0111626	chr20:49280571-49280902	332	chr20:49280485-49280570=49280903-49280964:+	IR	CS	chr20	49280571	49280902	+	49280485	49280964	NA
STX16	HsaINT0161274	chr20:58668128-58669290	1163	chr20:58667987-58668127=58669291-58669453:+	IR	CS	chr20	58668128	58669290	+	58667987	58669453	NA
E2F1	HsaINT0053513	chr20:33679975-33680325	351	chr20:33680326-33680416=33679755-33679974:-	IR	CS	chr20	33679975	33680325	-	33680416	33679755	ENSG00000101412
TTC3	HsaINT1045531	chr21:37162064-37164050	1987	chr21:37161990-37162063=37164051-37164215:+	IR	CS	chr21	37162064	37164050	+	37161990	37164215	ENSG00000182670
GART	HsaINT0067810	chr21:33528605-33528849	245	chr21:33528850-33528937=33528519-33528604:-	IR	CS	chr21	33528605	33528849	-	33528937	33528519	ENSG00000159131
PSMG1	HsaINT0133716	chr21:39175665-39177434	1770	chr21:39177435-39177571=39174769-39175664:-	IR	CS	chr21	39175665	39177434	-	39177571	39174769	ENSG00000183527
IFNGR2	HsaINT0079004	chr21:33432337-33432713	377	chr21:33432177-33432336=33432714-33432871:+	IR	CS	chr21	33432337	33432713	+	33432177	33432871	ENSG00000159128
ETS2	HsaINT0058320	chr21:38813115-38814272	1158	chr21:38813003-38813114=38814273-38814392:+	IR	CS	chr21	38813115	38814272	+	38813003	38814392	ENSG00000157557
USP25	HsaINT0178805	chr21:15877992-15878302	311	chr21:15877796-15877991=15878303-15880058:+	IR	CS	chr21	15877992	15878302	+	15877796	15880058	ENSG00000155313
ITGB2	HsaINT0082831	chr21:44890223-44891808	1586	chr21:44891809-44891996=44889978-44890222:-	IR	CS	chr21	44890223	44891808	-	44891996	44889978	ENSG00000160255
C21orf59	HsaINT0023125	chr21:32610006-32612104	2099	chr21:32612105-32612866=32609838-32610005:-	IR	CS	chr21	32610006	32612104	-	32612866	32609838	NA
AP1B1	HsaINT0009939	chr22:29356617-29358725	2109	chr22:29358726-29358971=29356426-29356616:-	IR	CS	chr22	29356617	29358725	-	29358971	29356426	ENSG00000100280
CABIN1	HsaINT0025841	chr22:24134416-24164399	29984	chr22:24134302-24134415=24164400-24164563:+	IR	CS	chr22	24134416	24164399	+	24134302	24164563	ENSG00000099991
HIRA	HsaINT0076299	chr22:19394510-19396786	2277	chr22:19396787-19396947=19394342-19394509:-	IR	CS	chr22	19394510	19396786	-	19396947	19394342	NA
CERK	HsaINT0033972	chr22:46707989-46711085	3097	chr22:46711086-46711149=46707843-46707988:-	IR	CS	chr22	46707989	46711085	-	46711149	46707843	ENSG00000100422
LARGE1	HsaINT0090641	chr22:33277256-33283201	5946	chr22:33283202-33283348=33277060-33277255:-	IR	CS	chr22	33277256	33283201	-	33283348	33277060	ENSG00000133424
XRCC6	HsaINT1046850	chr22:41637792-41646895	9104	chr22:41637608-41637791=41646896-41647082:+	IR	CS	chr22	41637792	41646895	+	41637608	41647082	ENSG00000196419
TYMP	HsaINT0175853	chr22:50526477-50526575	99	chr22:50526576-50526738=50526246-50526476:-	IR	CS	chr22	50526477	50526575	-	50526738	50526246	ENSG00000025708
ANKRD54	HsaINT0009152	chr22:37833207-37833683	477	chr22:37833684-37833755=37833159-37833206:-	IR	CS	chr22	37833207	37833683	-	37833755	37833159	ENSG00000100124
NAGA	HsaINT0109782	chr22:42065900-42066709	810	chr22:42066710-42066804=42065738-42065899:-	IR	CS	chr22	42065900	42066709	-	42066804	42065738	ENSG00000198951
