EXPERIMENT	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	AS_TYPE	Sample	PSI	dPSI_SRRM2_HeLa	Quality_Score_Value	DIRECTION
HeLa-SRRM2-KD	CLP1	HsaINT1007869	chr11:57660083-57660764	682	chr11:57659455-57660082=57660765-57661868:+	IR	Intron	HeLa_SRRM2_A	0	-15.38	N	DOWN
HeLa-SRRM2-KD	CLP1	HsaINT1007869	chr11:57660083-57660764	682	chr11:57659455-57660082=57660765-57661868:+	IR	Intron	HeLa_SRRM2_B	0	-15.38	N	DOWN
HeLa-SRRM2-KD	CLP1	HsaINT1007869	chr11:57660083-57660764	682	chr11:57659455-57660082=57660765-57661868:+	IR	Intron	HeLa_SRRM2_C	0	-15.38	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_CNTRL	23.08	-15.389999999999997	VLOW	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_CNTRL_A	23.08	-15.389999999999997	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_CNTRL_B	0	-15.389999999999997	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_CNTRL_C	42.86	-15.389999999999997	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_SRRM2	7.69	-15.389999999999997	LOW	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_SRRM2_A	0	-15.389999999999997	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_SRRM2_B	14.29	-15.389999999999997	N	DOWN
HeLa-SRRM2-KD	ABR	HsaINT0001900	chr17:1010864-1011845	982	chr17:1011846-1011985=1010729-1010863:-	IR	Intron	HeLa_SRRM2_C	9.09	-15.389999999999997	VLOW	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_CNTRL	23.53	-15.420000000000002	VLOW	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_CNTRL_A	28.57	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_CNTRL_B	7.69	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_CNTRL_C	42.86	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_SRRM2	8.11	-15.420000000000002	LOW	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_SRRM2_A	7.69	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_SRRM2_B	6.67	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	ZNF133	HsaINT0186197	chr20:18305808-18306297	490	chr20:18305681-18305807=18306298-18306393:+	IR	Intron	HeLa_SRRM2_C	11.11	-15.420000000000002	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_CNTRL	18.52	-15.49	VLOW	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_CNTRL_A	33.33	-15.49	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_CNTRL_B	11.11	-15.49	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_CNTRL_C	11.11	-15.49	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_SRRM2	3.03	-15.49	LOW	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_SRRM2_A	6.67	-15.49	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_SRRM2_B	0	-15.49	N	DOWN
HeLa-SRRM2-KD	RHBDD3	HsaINT0140347	chr22:29260614-29260701	88	chr22:29260702-29260864=29260326-29260613:-	IR	Intron	HeLa_SRRM2_C	0	-15.49	N	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_CNTRL	26.42	-15.530000000000001	OK	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_CNTRL_A	28.57	-15.530000000000001	LOW	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_CNTRL_B	28.21	-15.530000000000001	VLOW	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_CNTRL_C	20	-15.530000000000001	VLOW	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_SRRM2	10.89	-15.530000000000001	OK	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_SRRM2_A	14.29	-15.530000000000001	LOW	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_SRRM2_B	2.86	-15.530000000000001	LOW	DOWN
HeLa-SRRM2-KD	SDR39U1	HsaINT0146569	chr14:24441796-24442177	382	chr14:24442178-24442260=24441674-24441795:-	IR	Intron	HeLa_SRRM2_C	16.13	-15.530000000000001	VLOW	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_CNTRL	39.68	-15.54	VLOW	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_CNTRL_A	34.39	-15.54	N	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_CNTRL_B	51.11	-15.54	N	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_CNTRL_C	38.89	-15.54	N	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_SRRM2	24.14	-15.54	VLOW	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_SRRM2_A	20.96	-15.54	N	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_SRRM2_B	51.47	-15.54	N	DOWN
HeLa-SRRM2-KD	TMEM63B	HsaINT0169293	chr6:44127679-44134560	6882	chr6:44127639-44127678=44134561-44134743:+	IR	Intron	HeLa_SRRM2_C	17.5	-15.54	N	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_CNTRL	22.22	-15.549999999999999	VLOW	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_CNTRL_A	25	-15.549999999999999	N	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_CNTRL_B	23.08	-15.549999999999999	N	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_CNTRL_C	14.29	-15.549999999999999	N	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_SRRM2	6.67	-15.549999999999999	OK	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_SRRM2_A	0	-15.549999999999999	N	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_SRRM2_B	13.33	-15.549999999999999	VLOW	DOWN
HeLa-SRRM2-KD	SSH1	HsaINT0159432	chr12:108811329-108817037	5709	chr12:108817038-108817159=108811260-108811328:-	IR	Intron	HeLa_SRRM2_C	3.23	-15.549999999999999	LOW	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_CNTRL	31.03	-15.65	OK	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_CNTRL_A	37.5	-15.65	N	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_CNTRL_B	20	-15.65	N	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_CNTRL_C	36.36	-15.65	N	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_SRRM2	15.38	-15.65	OK	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_SRRM2_A	0	-15.65	N	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_SRRM2_B	28.57	-15.65	N	DOWN
HeLa-SRRM2-KD	FANCA	HsaINT1013334	chr16:89808368-89810706	2339	chr16:89810707-89810802=89808294-89808367:-	IR	Intron	HeLa_SRRM2_C	20	-15.65	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL	61.11	-15.659999999999997	VLOW	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_A	60	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_B	50	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_C	71.43	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2	45.45	-15.659999999999997	VLOW	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_A	40	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_B	9.09	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_C	83.33	-15.659999999999997	N	UP
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL	61.11	-15.659999999999997	VLOW	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_A	60	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_B	50	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_CNTRL_C	71.43	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2	45.45	-15.659999999999997	VLOW	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_A	40	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_B	9.09	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	KCNC4	HsaINT0084262	chr1:110232598-110232910	313	chr1:110232221-110232597=110232911-110234044:+	IR	Intron	HeLa_SRRM2_C	83.33	-15.659999999999997	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_CNTRL	15.68	-15.68	VLOW	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_CNTRL_A	23.55	-15.68	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_CNTRL_B	11.72	-15.68	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_CNTRL_C	11.95	-15.68	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_SRRM2	0	-15.68	OK	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_SRRM2_A	0	-15.68	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_SRRM2_B	0	-15.68	N	DOWN
HeLa-SRRM2-KD	RAPGEF2	HsaINT0137343	chr4:159344060-159345105	1046	chr4:159344036-159344059=159345106-159345329:+	IR	Intron	HeLa_SRRM2_C	0	-15.68	VLOW	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_CNTRL	15.79	-15.79	LOW	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_CNTRL_A	27.27	-15.79	N	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_CNTRL_B	12.5	-15.79	N	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_CNTRL_C	9.09	-15.79	N	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_SRRM2	0	-15.79	LOW	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_SRRM2_A	0	-15.79	N	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_SRRM2_B	0	-15.79	N	DOWN
HeLa-SRRM2-KD	OXR1	HsaINT0119176	chr8:106713986-106739457	25472	chr8:106713823-106713985=106739458-106739583:+	IR	Intron	HeLa_SRRM2_C	0	-15.79	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_CNTRL	24.35	-15.790000000000001	VLOW	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_CNTRL_A	30.77	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_CNTRL_B	23.08	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_CNTRL_C	12.5	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_SRRM2	8.56	-15.790000000000001	VLOW	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_SRRM2_A	0	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_SRRM2_B	100	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	PHYHD1	HsaINT1026855	chr9:128937779-128940368	2590	chr9:128937757-128937778=128940369-128940497:+	IR	Intron	HeLa_SRRM2_C	4.55	-15.790000000000001	N	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_CNTRL	18.75	-15.89	VLOW	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_CNTRL_A	15.79	-15.89	N	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_CNTRL_B	20	-15.89	N	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_CNTRL_C	33.33	-15.89	N	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_SRRM2	2.86	-15.89	LOW	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_SRRM2_A	0	-15.89	VLOW	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_SRRM2_B	0	-15.89	N	DOWN
HeLa-SRRM2-KD	DGKE	HsaINT0047258	chr17:56844179-56845689	1511	chr17:56844019-56844178=56845690-56845809:+	IR	Intron	HeLa_SRRM2_C	11.11	-15.89	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_CNTRL	26.19	-15.930000000000001	VLOW	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_CNTRL_A	31.53	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_CNTRL_B	7.08	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_CNTRL_C	43.53	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_SRRM2	10.26	-15.930000000000001	VLOW	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_SRRM2_A	0	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_SRRM2_B	23.36	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	ULK1	HsaINT0177530	chr12:131920137-131921099	963	chr12:131919979-131920136=131921100-131921235:+	IR	Intron	HeLa_SRRM2_C	7.08	-15.930000000000001	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_CNTRL	16.13	-16.13	VLOW	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_CNTRL_A	14.29	-16.13	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_CNTRL_B	6.67	-16.13	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_CNTRL_C	33.33	-16.13	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_SRRM2	0	-16.13	LOW	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_SRRM2_A	0	-16.13	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_SRRM2_B	0	-16.13	N	DOWN
HeLa-SRRM2-KD	PPM1M	HsaINT0130487	chr3:52249064-52249173	110	chr3:52248956-52249063=52249174-52250595:+	IR	Intron	HeLa_SRRM2_C	0	-16.13	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_CNTRL	52.63	-16.270000000000003	VLOW	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_CNTRL_A	54.84	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_CNTRL_B	41.05	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_CNTRL_C	70.21	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_SRRM2	36.36	-16.270000000000003	VLOW	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_SRRM2_A	24.32	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_SRRM2_B	15.15	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	AGER	HsaINT1003178	chr6:32181478-32181605	128	chr6:32181606-32181632=32181351-32181477:-	IR	Intron	HeLa_SRRM2_C	100	-16.270000000000003	N	DOWN
HeLa-SRRM2-KD	INSIG2	HsaINT0081099	chr2:118103322-118106736	3415	chr2:118103197-118103321=118106737-118106903:+	IR	Intron	HeLa_CNTRL	16.28	-16.28	LOW	DOWN
HeLa-SRRM2-KD	INSIG2	HsaINT0081099	chr2:118103322-118106736	3415	chr2:118103197-118103321=118106737-118106903:+	IR	Intron	HeLa_CNTRL_A	11.11	-16.28	N	DOWN
HeLa-SRRM2-KD	INSIG2	HsaINT0081099	chr2:118103322-118106736	3415	chr2:118103197-118103321=118106737-118106903:+	IR	Intron	HeLa_CNTRL_B	16.67	-16.28	N	DOWN
HeLa-SRRM2-KD	INSIG2	HsaINT0081099	chr2:118103322-118106736	3415	chr2:118103197-118103321=118106737-118106903:+	IR	Intron	HeLa_CNTRL_C	23.08	-16.28	N	DOWN
